,Recon
177,1.6776294708251953
178,1.6010634899139404
179,1.5920333862304688
180,1.5915544033050537
181,1.6096409559249878
182,1.5745948553085327
183,1.5603992938995361
184,1.5360440015792847
185,1.5729570388793945
186,1.6042338609695435
187,1.603714108467102
188,1.5801447629928589
189,1.5607019662857056
190,1.6496888399124146
191,1.6180442571640015
192,1.5421422719955444
193,1.646640658378601
194,1.5346814393997192
195,1.5251399278640747
196,1.500279426574707
197,1.5473154783248901
198,1.5677279233932495
199,1.5715833902359009
200,1.5414987802505493
201,1.5303839445114136
202,1.485711693763733
203,1.5418317317962646
204,1.4688111543655396
205,1.4880021810531616
206,1.6214817762374878
207,1.4596501588821411
208,1.5226662158966064
209,1.5289092063903809
210,1.5226620435714722
211,1.5301481485366821
212,1.5784589052200317
213,1.5042228698730469
214,1.485405445098877
215,1.5084137916564941
216,1.5150413513183594
217,1.4858384132385254
218,1.5046931505203247
219,1.5386966466903687
220,1.5330946445465088
221,1.5622719526290894
222,1.5070997476577759
223,1.4616698026657104
224,1.5887075662612915
225,1.4822248220443726
226,1.5304726362228394
227,1.5112524032592773
228,1.4860798120498657
229,1.5474992990493774
230,1.4596611261367798
231,1.5355443954467773
232,1.5288974046707153
233,1.4667904376983643
234,1.50947904586792
235,1.4384726285934448
236,1.4780510663986206
237,1.4965524673461914
238,1.4735438823699951
239,1.435727596282959
240,1.600330114364624
241,1.442866325378418
242,1.4753392934799194
243,1.4396603107452393
244,1.4269341230392456
245,1.4164998531341553
246,1.5074653625488281
247,1.4636880159378052
248,1.4717146158218384
249,1.3987574577331543
250,1.5306898355484009
251,1.4522719383239746
252,1.4232044219970703
253,1.457125186920166
254,1.4091453552246094
255,1.4393078088760376
256,1.4205981492996216
257,1.4217256307601929
258,1.4553236961364746
259,1.4177353382110596
260,1.4231849908828735
261,1.444324016571045
262,1.406087875366211
263,1.5237690210342407
264,1.462877869606018
265,1.4855440855026245
266,1.4248921871185303
267,1.449023723602295
268,1.384520411491394
269,1.4205725193023682
270,1.4510968923568726
271,1.3986660242080688
272,1.4144057035446167
273,1.3874400854110718
274,1.3589224815368652
275,1.3679747581481934
276,1.3149456977844238
277,1.4546480178833008
278,1.4084596633911133
279,1.469071388244629
280,1.3897507190704346
281,1.3101112842559814
282,1.447231411933899
283,1.3999334573745728
284,1.4439506530761719
285,1.427518606185913
286,1.3570995330810547
287,1.3516422510147095
288,1.433525800704956
289,1.3903753757476807
290,1.4500035047531128
291,1.406456470489502
292,1.3974435329437256
293,1.473030924797058
294,1.3678146600723267
295,1.4050050973892212
296,1.441774606704712
297,1.5065981149673462
298,1.364359736442566
299,1.3973523378372192
300,1.448806881904602
301,1.3496142625808716
302,1.4101980924606323
303,1.408416509628296
304,1.3926068544387817
305,1.374399185180664
306,1.4314874410629272
307,1.332149624824524
308,1.3874804973602295
309,1.3754185438156128
310,1.41005539894104
311,1.384963035583496
