,SupCon,Recon
0,4.891211032867432,3.433624505996704
1,4.701572895050049,3.2794063091278076
2,4.6081156730651855,3.1862266063690186
3,4.593533039093018,3.0756585597991943
4,4.557049751281738,2.972275733947754
5,4.3001933097839355,2.9073095321655273
6,4.49875020980835,2.8670594692230225
7,4.49919319152832,2.868506669998169
8,4.271036148071289,2.7505104541778564
9,4.241275787353516,2.7202210426330566
10,4.1108012199401855,2.6934022903442383
11,4.014982223510742,2.700028657913208
12,3.7570581436157227,2.614941358566284
13,3.6241891384124756,2.569793462753296
14,4.14460563659668,2.576751232147217
15,3.601090908050537,2.5260276794433594
16,3.6755895614624023,2.5403690338134766
17,4.137323379516602,2.581505060195923
18,3.9786298274993896,2.486497163772583
19,3.569370746612549,2.4495999813079834
20,3.4310662746429443,2.4294769763946533
21,3.6063106060028076,2.4704525470733643
22,3.7386531829833984,2.3950419425964355
23,3.5252416133880615,2.4226038455963135
24,3.250899076461792,2.4001171588897705
25,3.347816228866577,2.4299027919769287
26,3.412029266357422,2.4157800674438477
27,3.4604692459106445,2.353487253189087
28,3.4974117279052734,2.355104446411133
29,3.251767158508301,2.239488363265991
30,3.3602490425109863,2.282334804534912
31,3.261333465576172,2.2871017456054688
32,3.241666793823242,2.2955613136291504
33,3.2211368083953857,2.269631862640381
34,3.1077098846435547,2.2758595943450928
35,3.096853256225586,2.2408318519592285
36,3.1085078716278076,2.2603609561920166
37,3.006228446960449,2.2402889728546143
38,3.099674940109253,2.271331787109375
39,3.0528321266174316,2.160972833633423
40,3.0797765254974365,2.2201433181762695
41,3.139460325241089,2.239213705062866
42,3.0885119438171387,2.1976399421691895
43,2.9390578269958496,2.1684792041778564
44,2.96280574798584,2.16733980178833
45,3.0158956050872803,2.1699209213256836
46,3.2074475288391113,2.20007061958313
47,2.879474639892578,2.2299604415893555
48,2.8914337158203125,2.1979448795318604
49,3.0581777095794678,2.1247668266296387
50,2.6575441360473633,2.18448543548584
51,2.980081081390381,2.09596586227417
52,2.7379090785980225,2.1222450733184814
53,2.9165964126586914,2.083620548248291
54,2.7323386669158936,2.065951347351074
55,2.6386053562164307,2.1619324684143066
56,2.5404751300811768,2.059417486190796
57,2.844891309738159,2.0018272399902344
58,2.675765037536621,2.1239566802978516
59,2.847148895263672,2.1174960136413574
60,2.7177200317382812,1.9911047220230103
61,2.7200865745544434,2.0781757831573486
62,2.9098801612854004,2.1131062507629395
63,2.6586616039276123,1.9735921621322632
64,2.61220383644104,1.9724079370498657
65,2.6072051525115967,2.033442258834839
66,2.593036651611328,2.1118898391723633
67,2.709642171859741,1.9849755764007568
68,2.7263708114624023,1.9988211393356323
69,2.8311355113983154,1.9341827630996704
70,2.8279244899749756,1.9876371622085571
71,2.7037513256073,2.069904088973999
72,2.6182591915130615,1.9338274002075195
73,2.6138510704040527,1.9302068948745728
74,2.5591564178466797,2.012559413909912
75,2.5769529342651367,1.9734890460968018
76,2.463228464126587,1.945063591003418
77,2.789044141769409,1.9869496822357178
78,2.4498324394226074,1.9725377559661865
79,2.599341630935669,1.9963078498840332
80,2.717010259628296,1.9330781698226929
81,2.5983667373657227,1.8707106113433838
82,2.625009059906006,1.920688509941101
83,2.6998162269592285,1.9425166845321655
84,2.350069999694824,1.9440321922302246
85,2.453625440597534,1.8156846761703491
86,2.445683240890503,1.8805042505264282
87,2.395007371902466,1.892808198928833
88,2.6603071689605713,1.8642818927764893
89,2.439201593399048,1.834528923034668
90,2.393805742263794,1.8115612268447876
91,2.3622007369995117,1.8269906044006348
92,2.525282859802246,1.773770809173584
93,2.5114142894744873,1.8341455459594727
94,2.4695935249328613,1.885292649269104
95,2.341020107269287,1.829877257347107
96,2.3705036640167236,1.823235034942627
97,2.3057639598846436,1.8452317714691162
98,2.3252503871917725,1.8309032917022705
99,2.4949302673339844,1.912165641784668
100,2.4444401264190674,1.8055731058120728
101,2.2659106254577637,1.7134655714035034
102,2.2218434810638428,1.8733702898025513
103,2.442220449447632,1.6961793899536133
104,2.394829511642456,1.7659237384796143
105,2.342982769012451,1.7979345321655273
106,2.4471778869628906,1.7342013120651245
107,2.343191385269165,1.9135243892669678
108,2.347850799560547,1.81355881690979
109,2.368290901184082,1.7932038307189941
110,2.192918062210083,1.7635586261749268
111,2.2238261699676514,1.7925126552581787
112,2.2950334548950195,1.7585505247116089
113,2.218780994415283,1.7591872215270996
114,2.272256851196289,1.7939025163650513
115,2.2769970893859863,1.8258209228515625
116,2.1486563682556152,1.8265243768692017
117,2.297879457473755,1.784652829170227
118,2.39988374710083,1.8164528608322144
119,2.1643898487091064,1.7425566911697388
120,2.3552141189575195,1.7546141147613525
121,2.1684999465942383,1.801037311553955
122,2.41585636138916,1.7470269203186035
123,2.3450140953063965,1.7522047758102417
124,2.0718626976013184,1.7437132596969604
125,2.1479835510253906,1.7620837688446045
126,2.1738743782043457,1.7158869504928589
127,2.156735897064209,1.7718859910964966
128,2.1125807762145996,1.784408688545227
129,2.154468536376953,1.7179491519927979
130,2.27571702003479,1.7226176261901855
131,2.2097785472869873,1.6723220348358154
132,2.0807552337646484,1.7521706819534302
133,2.0197455883026123,1.7456506490707397
134,2.3242926597595215,1.762336254119873
135,2.1354658603668213,1.7300130128860474
136,2.106994390487671,1.7067424058914185
137,2.197705030441284,1.6998002529144287
138,2.0166919231414795,1.7399487495422363
139,2.4632413387298584,1.757036805152893
140,2.1662025451660156,1.7151052951812744
141,2.1914072036743164,1.6848746538162231
142,2.199019432067871,1.6909643411636353
143,2.13895845413208,1.7139812707901
144,2.4910871982574463,1.7168399095535278
145,2.0870180130004883,1.6740894317626953
146,2.303647518157959,1.6430107355117798
147,2.250716209411621,1.667859435081482
148,2.139671802520752,1.7200837135314941
149,2.037928581237793,1.6696574687957764
150,2.1764049530029297,1.7135447263717651
151,2.1891236305236816,1.6599277257919312
152,2.118252754211426,1.786406397819519
153,2.1628928184509277,1.6366026401519775
154,2.170435905456543,1.6717625856399536
155,2.1321165561676025,1.7320598363876343
156,2.072873115539551,1.661429762840271
157,2.1182174682617188,1.6648883819580078
158,2.1664352416992188,1.620699167251587
159,2.2661972045898438,1.6063605546951294
160,2.12796688079834,1.6688510179519653
161,2.233027219772339,1.683193325996399
162,2.1705737113952637,1.7465468645095825
163,2.1385529041290283,1.682011365890503
164,2.1023449897766113,1.6128307580947876
165,2.0170516967773438,1.655570149421692
166,2.1559369564056396,1.605351448059082
167,2.2493209838867188,1.6430665254592896
168,2.0698838233947754,1.645850419998169
169,2.0367586612701416,1.6640758514404297
170,2.1079206466674805,1.680113434791565
171,2.171675443649292,1.5540459156036377
172,2.0814967155456543,1.6191600561141968
173,2.0643327236175537,1.690125584602356
174,2.116379976272583,1.5636709928512573
175,2.15811824798584,1.6418142318725586
176,2.143692970275879,1.6440316438674927
177,2.115002393722534,1.5592362880706787
178,1.9577748775482178,1.608239769935608
179,2.2423949241638184,1.6061792373657227
180,2.0221495628356934,1.6136486530303955
181,2.123765707015991,1.6279150247573853
182,2.1035399436950684,1.6457221508026123
183,2.133692741394043,1.6299506425857544
184,2.094727039337158,1.6481002569198608
185,2.036137104034424,1.6876797676086426
186,2.0725574493408203,1.6965546607971191
187,2.0161986351013184,1.6515967845916748
188,2.0553605556488037,1.6164911985397339
