,SupCon,Recon
0,4.8169426918029785,3.6076924800872803
1,4.592763900756836,3.522709369659424
2,4.445794105529785,3.3842554092407227
3,4.481016159057617,3.3034865856170654
4,3.9394214153289795,3.216334581375122
5,4.257186412811279,3.1194968223571777
6,4.222233295440674,3.0867011547088623
7,4.020811080932617,2.9802324771881104
8,4.18894100189209,2.9398441314697266
9,3.704240322113037,2.8779001235961914
10,3.5984714031219482,2.8260715007781982
11,3.4828848838806152,2.810875177383423
12,3.47554087638855,2.7878072261810303
13,3.6271286010742188,2.6968188285827637
14,3.771374464035034,2.6989548206329346
15,3.413769483566284,2.6688666343688965
16,3.567811965942383,2.662919282913208
17,3.393665075302124,2.5880255699157715
18,3.652162551879883,2.617647409439087
19,3.2886159420013428,2.540045976638794
20,3.274440288543701,2.4981021881103516
21,3.412423849105835,2.582054853439331
22,3.3921751976013184,2.553950548171997
23,3.201381206512451,2.5230236053466797
24,3.0758585929870605,2.4514307975769043
25,2.881232261657715,2.5006308555603027
26,3.1491951942443848,2.4649674892425537
27,3.25626277923584,2.48773455619812
28,3.4257822036743164,2.4982550144195557
29,3.03407621383667,2.4039549827575684
30,3.0533576011657715,2.375420570373535
31,3.0969817638397217,2.4236485958099365
32,3.179704427719116,2.410090208053589
33,3.0799193382263184,2.3889482021331787
34,3.1915690898895264,2.335050106048584
35,2.7570178508758545,2.3995449542999268
36,2.8283698558807373,2.356221914291382
37,2.846342086791992,2.3368968963623047
38,2.6950442790985107,2.3360660076141357
39,2.8395049571990967,2.387376308441162
40,2.7799813747406006,2.2619752883911133
41,2.6547183990478516,2.3177661895751953
42,2.666945457458496,2.287851572036743
43,2.81201434135437,2.2778284549713135
44,2.692422389984131,2.2225871086120605
45,2.9868409633636475,2.2563962936401367
46,2.742678642272949,2.3204002380371094
47,2.8031420707702637,2.252992630004883
48,2.777799606323242,2.2332565784454346
49,2.6876533031463623,2.2632241249084473
50,2.9657838344573975,2.1690661907196045
51,2.667301893234253,2.1659255027770996
52,2.6120591163635254,2.1688103675842285
53,2.548158884048462,2.2147557735443115
54,2.6350882053375244,2.161710023880005
55,2.643796443939209,2.170681953430176
56,2.657207727432251,2.1286263465881348
57,2.6045165061950684,2.121661901473999
58,2.646479845046997,2.145333766937256
59,2.6142945289611816,2.1423630714416504
60,2.91574764251709,2.1456289291381836
61,2.6414215564727783,2.106001138687134
62,2.479874610900879,2.082566738128662
63,2.6128783226013184,2.1075780391693115
64,2.538699150085449,2.0776495933532715
65,2.6647238731384277,2.121582508087158
66,2.5569026470184326,1.9769562482833862
67,2.787372589111328,2.033761501312256
68,2.5354089736938477,2.0417122840881348
69,2.486306667327881,2.0115697383880615
70,2.520899534225464,2.0603280067443848
71,2.4496593475341797,1.9993494749069214
72,2.450061798095703,2.0299930572509766
73,2.521080732345581,2.06103253364563
74,2.4644417762756348,1.9679627418518066
75,2.4757723808288574,2.013517379760742
76,2.4111328125,2.0484986305236816
77,2.441348075866699,1.961220145225525
78,2.4846701622009277,2.032927989959717
79,2.3580260276794434,1.9622730016708374
80,2.5713982582092285,1.9427123069763184
81,2.343568801879883,1.9913063049316406
82,2.3977038860321045,1.9438520669937134
