,Recon
206,1.691689133644104
207,1.6443688869476318
208,1.673949956893921
209,1.6250252723693848
210,1.6446937322616577
211,1.6191041469573975
212,1.650493860244751
213,1.6003708839416504
214,1.6275449991226196
215,1.6500121355056763
216,1.6337316036224365
217,1.6425633430480957
218,1.6062349081039429
219,1.6843905448913574
220,1.5889723300933838
221,1.6180864572525024
222,1.64211106300354
223,1.5549668073654175
224,1.631811499595642
225,1.6649045944213867
226,1.5415968894958496
227,1.6018476486206055
228,1.6433604955673218
229,1.6668264865875244
230,1.6516929864883423
231,1.6191623210906982
232,1.6131645441055298
233,1.6382787227630615
234,1.7004621028900146
235,1.571447730064392
236,1.6137820482254028
237,1.6100118160247803
238,1.6940069198608398
239,1.6718262434005737
240,1.5557538270950317
241,1.5778945684432983
242,1.5942635536193848
243,1.5847053527832031
244,1.5741499662399292
245,1.5780190229415894
246,1.6236473321914673
247,1.6359180212020874
248,1.6098791360855103
249,1.590501308441162
250,1.6419557332992554
251,1.6094045639038086
252,1.594009518623352
253,1.562687873840332
254,1.6066851615905762
255,1.5543131828308105
256,1.6115901470184326
257,1.547402262687683
258,1.5690308809280396
259,1.5802136659622192
260,1.5934900045394897
261,1.5841702222824097
262,1.584412932395935
263,1.5960408449172974
264,1.564931035041809
265,1.5920994281768799
266,1.6399670839309692
267,1.5811767578125
268,1.6143827438354492
269,1.579026699066162
270,1.6119111776351929
271,1.6036897897720337
272,1.517746090888977
273,1.5557118654251099
274,1.5704478025436401
275,1.5837405920028687
276,1.5646731853485107
277,1.576972484588623
278,1.6024004220962524
279,1.5502320528030396
280,1.5135774612426758
281,1.5905919075012207
282,1.5759879350662231
283,1.5264184474945068
284,1.4863721132278442
285,1.5292161703109741
286,1.5117688179016113
287,1.5776546001434326
288,1.4715842008590698
289,1.5599371194839478
290,1.5736297369003296
291,1.5478273630142212
292,1.4947820901870728
293,1.5390149354934692
294,1.5248380899429321
295,1.5062434673309326
296,1.547640323638916
297,1.4982147216796875
298,1.5330498218536377
299,1.550081491470337
300,1.559219479560852
301,1.4741617441177368
302,1.5694729089736938
303,1.5492922067642212
304,1.5664703845977783
305,1.539026141166687
306,1.5740621089935303
307,1.5520178079605103
308,1.4790418148040771
309,1.5786458253860474
310,1.4901365041732788
311,1.5696525573730469
312,1.503649115562439
313,1.5225744247436523
314,1.5396400690078735
315,1.5938210487365723
316,1.536197543144226
317,1.5466216802597046
318,1.475523829460144
319,1.5869107246398926
320,1.493394136428833
321,1.486342430114746
322,1.5263621807098389
323,1.4834641218185425
324,1.45514714717865
325,1.5321770906448364
326,1.5313806533813477
327,1.511102557182312
328,1.5469764471054077
329,1.4593089818954468
330,1.4702833890914917
331,1.5293747186660767
332,1.524957299232483
333,1.506350040435791
334,1.4764119386672974
335,1.5262755155563354
336,1.5253136157989502
337,1.4635324478149414
338,1.4792746305465698
339,1.5085903406143188
340,1.5093743801116943
341,1.5352451801300049
342,1.4756238460540771
343,1.465125322341919
344,1.4118702411651611
345,1.5084558725357056
346,1.476559042930603
347,1.538326621055603
348,1.4882012605667114
349,1.4690345525741577
350,1.4522536993026733
351,1.4671226739883423
352,1.5323128700256348
353,1.5107003450393677
354,1.5035146474838257
355,1.4352341890335083
356,1.4588797092437744
357,1.5057955980300903
358,1.4208775758743286
359,1.5166643857955933
360,1.4732401371002197
361,1.4714680910110474
362,1.431118130683899
363,1.4686877727508545
364,1.4993069171905518
365,1.4568102359771729
366,1.4666296243667603
367,1.4940842390060425
368,1.4803581237792969
369,1.4278255701065063
370,1.4184050559997559
371,1.4780139923095703
372,1.5000554323196411
373,1.4782298803329468
374,1.4876792430877686
375,1.5015522241592407
376,1.5016789436340332
377,1.4807422161102295
378,1.5491228103637695
379,1.4583170413970947
380,1.4071112871170044
381,1.5591181516647339
382,1.4700994491577148
383,1.4472236633300781
384,1.5529509782791138
385,1.4345524311065674
386,1.4282593727111816
387,1.5083298683166504
388,1.4827581644058228
389,1.4824283123016357
390,1.5375430583953857
391,1.481020450592041
392,1.4578847885131836
393,1.4312069416046143
394,1.459616780281067
395,1.5048835277557373
396,1.435603380203247
397,1.4317551851272583
398,1.373790979385376
399,1.3633366823196411
400,1.435502052307129
401,1.4602413177490234
402,1.437943458557129
403,1.4214977025985718
404,1.4657633304595947
405,1.4164655208587646
406,1.4250164031982422
407,1.4704697132110596
408,1.4555473327636719
409,1.3725881576538086
410,1.4381747245788574
411,1.4528506994247437
412,1.455517292022705
413,1.4334050416946411
414,1.4366707801818848
415,1.4185941219329834
416,1.461410403251648
417,1.4987841844558716
418,1.4240965843200684
419,1.4355148077011108
420,1.458648920059204
421,1.419918417930603
422,1.4934080839157104
423,1.396342396736145
424,1.39586341381073
425,1.4458285570144653
426,1.4547975063323975
427,1.427571177482605
428,1.477594017982483
429,1.4721262454986572
430,1.42665433883667
431,1.4769941568374634
432,1.4185718297958374
433,1.4030464887619019
434,1.409240484237671
435,1.4709420204162598
436,1.4841080904006958
437,1.4104546308517456
438,1.3968507051467896
439,1.4324238300323486
440,1.436657428741455
441,1.491445779800415
442,1.420219898223877
443,1.3951809406280518
444,1.4366264343261719
445,1.4340111017227173
446,1.4333925247192383
447,1.3837939500808716
448,1.4357070922851562
449,1.4289915561676025
450,1.4092557430267334
451,1.4118059873580933
452,1.4160003662109375
453,1.4742252826690674
454,1.4640066623687744
455,1.434887170791626
456,1.4232662916183472
457,1.4395949840545654
458,1.4000111818313599
459,1.4309428930282593
460,1.3898347616195679
461,1.4874814748764038
462,1.4022082090377808
463,1.4044288396835327
464,1.392092227935791
465,1.3987220525741577
466,1.4326238632202148
467,1.4941585063934326
468,1.4362108707427979
469,1.3250893354415894
470,1.4045298099517822
471,1.4735832214355469
472,1.3820438385009766
473,1.3987771272659302
474,1.3981783390045166
475,1.384931206703186
476,1.4383697509765625
477,1.3523895740509033
478,1.3929556608200073
479,1.3780847787857056
480,1.405088186264038
481,1.3661760091781616
482,1.3295742273330688
483,1.382185935974121
484,1.4160505533218384
485,1.378921389579773
486,1.3702974319458008
487,1.360283613204956
488,1.4309111833572388
489,1.3877960443496704
490,1.4106332063674927
491,1.374381184577942
492,1.4187325239181519
493,1.4178307056427002
494,1.4134929180145264
495,1.3560925722122192
496,1.43238365650177
497,1.4234966039657593
498,1.3561768531799316
499,1.3823752403259277
500,1.394910454750061
501,1.3946236371994019
502,1.3658427000045776
503,1.4427125453948975
504,1.4151616096496582
505,1.3861156702041626
506,1.314457654953003
507,1.4185881614685059
508,1.3785558938980103
509,1.4367218017578125
510,1.4085761308670044
511,1.3973139524459839
512,1.375945806503296
513,1.4035803079605103
514,1.3462953567504883
515,1.3463261127471924
516,1.3382868766784668
517,1.3056714534759521
518,1.3708834648132324
519,1.3901256322860718
520,1.3893167972564697
521,1.3596644401550293
522,1.3823816776275635
523,1.3728656768798828
524,1.4019474983215332
525,1.3509712219238281
526,1.4264289140701294
527,1.3251783847808838
528,1.4300545454025269
529,1.350813627243042
530,1.36235773563385
531,1.3713254928588867
532,1.3090546131134033
533,1.351253867149353
534,1.39290189743042
535,1.3754322528839111
536,1.3434513807296753
537,1.3180127143859863
538,1.400014877319336
539,1.3712577819824219
540,1.3400832414627075
541,1.3099257946014404
542,1.3409783840179443
543,1.4148452281951904
544,1.3293447494506836
545,1.383802890777588
546,1.3604707717895508
547,1.3625808954238892
548,1.3297972679138184
549,1.3761383295059204
550,1.3499444723129272
551,1.3565722703933716
552,1.397875189781189
553,1.3152178525924683
554,1.3499716520309448
555,1.3982810974121094
556,1.3383255004882812
557,1.3756821155548096
558,1.3678936958312988
559,1.4119961261749268
560,1.3423845767974854
561,1.357591986656189
562,1.3543814420700073
563,1.3314690589904785
564,1.3386987447738647
565,1.388552188873291
566,1.348635196685791
567,1.3543944358825684
568,1.2831412553787231
569,1.434582233428955
570,1.3858206272125244
571,1.341812014579773
572,1.3270708322525024
573,1.3700846433639526
574,1.3520885705947876
575,1.329280972480774
576,1.3813799619674683
577,1.3308417797088623
578,1.369544267654419
579,1.34190034866333
580,1.3959388732910156
581,1.3255207538604736
582,1.364911437034607
583,1.3334193229675293
584,1.331883192062378
585,1.3316612243652344
586,1.3241398334503174
587,1.2808339595794678
588,1.3021538257598877
589,1.3579457998275757
590,1.2543950080871582
591,1.3135230541229248
592,1.3017076253890991
593,1.3555384874343872
594,1.3594626188278198
595,1.346176266670227
596,1.341323971748352
597,1.3456683158874512
598,1.3131054639816284
599,1.3625085353851318
600,1.349066138267517
601,1.3649585247039795
602,1.3025771379470825
603,1.3671942949295044
604,1.3481833934783936
605,1.2455857992172241
606,1.3214863538742065
607,1.264965295791626
608,1.3043791055679321
609,1.3751786947250366
610,1.2612909078598022
611,1.3733570575714111
612,1.3473302125930786
613,1.2911628484725952
614,1.3200087547302246
615,1.2821028232574463
616,1.3234268426895142
617,1.3433947563171387
618,1.3301515579223633
619,1.3182322978973389
620,1.3476225137710571
621,1.3137285709381104
622,1.2770901918411255
623,1.316501498222351
624,1.3560819625854492
625,1.351963758468628
626,1.3447965383529663
627,1.3323596715927124
628,1.2957853078842163
629,1.2994741201400757
630,1.2444796562194824
631,1.3105803728103638
632,1.3517130613327026
633,1.2923299074172974
634,1.250877857208252
635,1.402842402458191
636,1.2729300260543823
637,1.358941912651062
638,1.3637102842330933
639,1.298843264579773
640,1.3334842920303345
641,1.3742762804031372
642,1.2958141565322876
643,1.295227289199829
644,1.2627594470977783
645,1.3832088708877563
646,1.2943894863128662
647,1.2884882688522339
648,1.287859559059143
649,1.3433992862701416
650,1.359968662261963
651,1.2923721075057983
652,1.263259768486023
653,1.3446851968765259
654,1.2553753852844238
655,1.2752515077590942
656,1.3367763757705688
657,1.2772883176803589
658,1.3073965311050415
659,1.2360185384750366
660,1.2904926538467407
661,1.3348642587661743
662,1.2819164991378784
663,1.3307435512542725
664,1.2864054441452026
665,1.2771916389465332
666,1.3035118579864502
667,1.2424647808074951
668,1.3300265073776245
669,1.3717913627624512
670,1.2807774543762207
671,1.3202890157699585
672,1.2524449825286865
673,1.336859941482544
674,1.2844810485839844
675,1.2978155612945557
676,1.2584434747695923
677,1.2257119417190552
678,1.3100837469100952
679,1.2851109504699707
680,1.3131474256515503
681,1.3455810546875
682,1.3311717510223389
683,1.2655919790267944
684,1.2540223598480225
685,1.2747184038162231
686,1.334137201309204
687,1.2781343460083008
688,1.2624391317367554
689,1.2501651048660278
690,1.2644438743591309
691,1.2960954904556274
692,1.3206223249435425
693,1.2847626209259033
694,1.2901020050048828
695,1.2591681480407715
696,1.276025414466858
697,1.2155892848968506
698,1.3024098873138428
699,1.2356104850769043
700,1.2786866426467896
701,1.3498896360397339
702,1.22262704372406
703,1.2360941171646118
704,1.2754298448562622
705,1.2539942264556885
706,1.193895697593689
707,1.1921155452728271
708,1.2485063076019287
709,1.1759394407272339
710,1.3228648900985718
711,1.2532471418380737
712,1.3012425899505615
713,1.300665020942688
714,1.2955600023269653
715,1.2215195894241333
716,1.2873866558074951
717,1.2690379619598389
718,1.2319684028625488
719,1.2702423334121704
720,1.2709349393844604
721,1.2503951787948608
722,1.2255761623382568
723,1.3007142543792725
724,1.2293109893798828
725,1.2430824041366577
726,1.245974063873291
727,1.3110109567642212
728,1.2558743953704834
729,1.257264256477356
730,1.2329927682876587
731,1.2965325117111206
732,1.2691746950149536
733,1.2834326028823853
734,1.2567024230957031
735,1.2927638292312622
736,1.2745428085327148
737,1.216785192489624
738,1.245882272720337
739,1.253097653388977
740,1.1766165494918823
741,1.3279606103897095
742,1.185375690460205
743,1.2050329446792603
744,1.2506309747695923
745,1.2667361497879028
746,1.2185238599777222
747,1.214735746383667
748,1.2375465631484985
749,1.2389284372329712
750,1.2490618228912354
751,1.2490328550338745
752,1.2296782732009888
753,1.2737069129943848
754,1.2352725267410278
755,1.2330340147018433
756,1.241705298423767
757,1.3015875816345215
758,1.248820424079895
759,1.261919617652893
760,1.2690995931625366
761,1.2562817335128784
762,1.213231086730957
763,1.2181915044784546
764,1.2337199449539185
765,1.2162299156188965
766,1.2290680408477783
767,1.2331626415252686
768,1.2135542631149292
769,1.284947395324707
770,1.2298542261123657
771,1.299452543258667
772,1.2539091110229492
773,1.247366189956665
774,1.2548292875289917
775,1.1980178356170654
776,1.179016351699829
777,1.1695326566696167
778,1.2601263523101807
779,1.248712182044983
780,1.2451509237289429
781,1.3115698099136353
782,1.222015142440796
783,1.2143934965133667
784,1.1892796754837036
785,1.1790733337402344
786,1.2465530633926392
787,1.2378429174423218
788,1.253785490989685
789,1.2918386459350586
790,1.273593783378601
791,1.2174148559570312
792,1.2598072290420532
793,1.2378677129745483
794,1.230547547340393
795,1.2223701477050781
796,1.185670256614685
797,1.2778605222702026
798,1.2199578285217285
799,1.1857199668884277
800,1.2277655601501465
801,1.2685714960098267
802,1.2751038074493408
803,1.2599068880081177
804,1.2028580904006958
805,1.2707997560501099
806,1.1878149509429932
807,1.2666746377944946
808,1.20616614818573
809,1.226488471031189
810,1.3064519166946411
811,1.2579255104064941
812,1.19740891456604
813,1.258376955986023
814,1.2197132110595703
815,1.1936572790145874
816,1.2066434621810913
817,1.1859183311462402
818,1.2414120435714722
819,1.2296303510665894
820,1.1899749040603638
821,1.1840424537658691
822,1.2972108125686646
823,1.1733092069625854
824,1.2098979949951172
825,1.2431025505065918
826,1.190796136856079
827,1.1619457006454468
828,1.1956275701522827
829,1.310861587524414
830,1.1990396976470947
831,1.2751495838165283
832,1.2746856212615967
833,1.2023241519927979
834,1.2414082288742065
835,1.122187614440918
836,1.261902928352356
837,1.2287839651107788
838,1.2053402662277222
839,1.2724010944366455
840,1.2151823043823242
841,1.1654027700424194
842,1.191763162612915
843,1.1702306270599365
844,1.2486971616744995
845,1.266757845878601
846,1.1971962451934814
847,1.1631888151168823
848,1.2138913869857788
849,1.186336874961853
850,1.1380345821380615
851,1.230037808418274
852,1.1962823867797852
853,1.2360726594924927
854,1.23783278465271
855,1.156865119934082
856,1.2201472520828247
857,1.1320606470108032
858,1.1607513427734375
859,1.2018016576766968
860,1.1786490678787231
861,1.1986669301986694
862,1.1430184841156006
863,1.1720860004425049
864,1.2501378059387207
865,1.149726152420044
866,1.1339507102966309
867,1.2544333934783936
868,1.2167677879333496
869,1.1809159517288208
870,1.2475318908691406
871,1.1280957460403442
872,1.1479586362838745
873,1.1708639860153198
874,1.1992930173873901
875,1.2331552505493164
876,1.1526461839675903
877,1.2221119403839111
878,1.1899101734161377
879,1.1611250638961792
880,1.1870079040527344
881,1.2193357944488525
882,1.1534568071365356
883,1.2024426460266113
884,1.1683624982833862
885,1.1654390096664429
886,1.1564924716949463
887,1.1116775274276733
888,1.2157907485961914
889,1.1857030391693115
890,1.1511327028274536
891,1.189404845237732
892,1.0952342748641968
893,1.1790342330932617
894,1.2429951429367065
895,1.135441780090332
896,1.2110515832901
897,1.2251534461975098
898,1.158305287361145
899,1.1967527866363525
900,1.1721354722976685
901,1.161057949066162
902,1.1750125885009766
903,1.1693978309631348
904,1.1838014125823975
905,1.1326169967651367
906,1.1678829193115234
907,1.2286609411239624
908,1.1520702838897705
909,1.1993314027786255
910,1.1514474153518677
911,1.1828787326812744
912,1.2004470825195312
913,1.1762793064117432
914,1.133491039276123
915,1.1737195253372192
916,1.2193092107772827
917,1.1526844501495361
918,1.1748499870300293
919,1.190554141998291
920,1.2631473541259766
921,1.204382061958313
922,1.1529314517974854
923,1.1980206966400146
924,1.2659085988998413
925,1.1975709199905396
926,1.2023534774780273
927,1.2163656949996948
928,1.160925269126892
929,1.156195878982544
930,1.239315390586853
931,1.1210050582885742
932,1.2088203430175781
933,1.1619361639022827
934,1.1885905265808105
935,1.2189661264419556
936,1.198487639427185
937,1.1954009532928467
938,1.1269359588623047
939,1.184762954711914
940,1.1386154890060425
941,1.1157386302947998
942,1.207667589187622
943,1.1619852781295776
944,1.2000075578689575
945,1.112766981124878
946,1.1355865001678467
947,1.228408932685852
948,1.1512055397033691
949,1.1364229917526245
950,1.162954330444336
951,1.1623437404632568
952,1.171744704246521
953,1.16292142868042
954,1.1707309484481812
955,1.113929271697998
956,1.1126699447631836
957,1.192718505859375
958,1.1726752519607544
959,1.1291124820709229
960,1.1752643585205078
961,1.1730767488479614
962,1.0659143924713135
963,1.1488456726074219
964,1.187240481376648
965,1.1947633028030396
966,1.133089542388916
967,1.126542091369629
968,1.217046856880188
969,1.181705117225647
970,1.1416300535202026
971,1.2067937850952148
972,1.1646652221679688
973,1.2231168746948242
974,1.1536096334457397
975,1.1879603862762451
976,1.2187246084213257
977,1.1145143508911133
978,1.1574344635009766
979,1.1521424055099487
980,1.1969852447509766
981,1.125054955482483
982,1.1772774457931519
983,1.1996853351593018
984,1.1120574474334717
985,1.1551827192306519
986,1.1219428777694702
987,1.1152534484863281
988,1.138611078262329
989,1.1486403942108154
990,1.188601016998291
991,1.180856704711914
992,1.1235824823379517
993,1.1709728240966797
994,1.1093469858169556
995,1.0988738536834717
996,1.1811872720718384
997,1.1591004133224487
998,1.069675326347351
999,1.1144318580627441
1000,1.1602431535720825
1001,1.1372042894363403
1002,1.13567316532135
1003,1.1419020891189575
1004,1.1388890743255615
1005,1.137596607208252
1006,1.1122570037841797
1007,1.1361147165298462
1008,1.1775635480880737
1009,1.1492170095443726
1010,1.161036729812622
1011,1.158886194229126
1012,1.1268742084503174
1013,1.1174964904785156
1014,1.1425483226776123
1015,1.172605276107788
1016,1.127435564994812
1017,1.113996148109436
1018,1.1133486032485962
1019,1.1293845176696777
1020,1.105085015296936
1021,1.1183604001998901
1022,1.1065469980239868
1023,1.1396839618682861
1024,1.1794275045394897
1025,1.1071500778198242
1026,1.158957600593567
1027,1.1436755657196045
1028,1.1527612209320068
1029,1.1799901723861694
1030,1.1178110837936401
1031,1.1723986864089966
1032,1.157209038734436
1033,1.1395595073699951
1034,1.1191480159759521
1035,1.1583698987960815
1036,1.1365010738372803
1037,1.1878268718719482
1038,1.113595962524414
1039,1.140153169631958
1040,1.117701768875122
1041,1.0599839687347412
1042,1.1441179513931274
1043,1.073725700378418
1044,1.1397578716278076
1045,1.1110578775405884
1046,1.1393554210662842
1047,1.14930260181427
1048,1.1246235370635986
1049,1.1032863855361938
1050,1.083841323852539
1051,1.076717734336853
1052,1.0942424535751343
1053,1.114465355873108
1054,1.1614950895309448
1055,1.0670040845870972
1056,1.1128257513046265
1057,1.118552327156067
1058,1.1166993379592896
1059,1.164228916168213
1060,1.1246459484100342
1061,1.120077133178711
1062,1.104542851448059
1063,1.1370153427124023
1064,1.0958869457244873
1065,1.0735626220703125
1066,1.0781447887420654
1067,1.0830761194229126
1068,1.0802860260009766
1069,1.1599116325378418
1070,1.1569143533706665
1071,1.1263973712921143
1072,1.0945243835449219
1073,1.112111210823059
1074,1.1660373210906982
1075,1.1957789659500122
1076,1.1780774593353271
1077,1.0864160060882568
1078,1.126579999923706
1079,1.0882309675216675
1080,1.1219209432601929
1081,1.0663458108901978
1082,1.173245906829834
1083,1.137907862663269
1084,1.099551796913147
1085,1.0389771461486816
1086,1.1057838201522827
1087,1.125868320465088
1088,1.1345250606536865
1089,1.067263126373291
1090,1.097057819366455
1091,1.1029996871948242
1092,1.0907310247421265
1093,1.0638943910598755
1094,1.0922281742095947
1095,1.0668712854385376
1096,1.1275129318237305
1097,1.085779070854187
1098,1.0884019136428833
1099,1.1257072687149048
1100,1.0961073637008667
1101,1.0848932266235352
1102,1.0902583599090576
1103,1.108017086982727
1104,1.1265417337417603
1105,1.1962428092956543
1106,1.1043297052383423
1107,1.076672077178955
1108,1.1038882732391357
1109,1.0950608253479004
1110,1.123166561126709
1111,1.1273754835128784
1112,1.0597587823867798
1113,1.1557875871658325
1114,1.0984593629837036
1115,1.1419812440872192
1116,1.04702627658844
1117,1.1737918853759766
1118,1.1466556787490845
1119,1.1021945476531982
1120,1.0610767602920532
1121,1.0736520290374756
1122,1.0765641927719116
1123,1.134225606918335
1124,1.1037882566452026
1125,1.0848898887634277
1126,1.0909874439239502
1127,1.1225669384002686
1128,1.1082528829574585
1129,1.0436357259750366
1130,1.129725456237793
1131,1.086072325706482
1132,1.1068778038024902
1133,1.2062557935714722
1134,1.0993874073028564
1135,1.1073447465896606
1136,1.0685080289840698
1137,1.084349274635315
1138,1.1244345903396606
1139,1.1131494045257568
1140,1.104100227355957
1141,1.046135663986206
1142,0.9867085218429565
1143,1.0683395862579346
1144,1.0778288841247559
1145,1.0904605388641357
1146,1.0486350059509277
1147,1.1246826648712158
1148,1.1000581979751587
1149,1.1402448415756226
1150,1.0535746812820435
1151,1.1137441396713257
1152,1.0599994659423828
1153,1.0957046747207642
1154,1.0605603456497192
1155,1.1352002620697021
1156,1.0610226392745972
1157,1.026552677154541
1158,1.1279081106185913
1159,1.0441656112670898
1160,1.1072636842727661
1161,1.0714553594589233
1162,1.0909788608551025
1163,1.0926989316940308
1164,1.1373131275177002
1165,1.0710554122924805
1166,1.080849528312683
1167,1.1177619695663452
1168,1.1188102960586548
1169,1.0825453996658325
1170,1.1219472885131836
1171,1.0991578102111816
1172,1.0890916585922241
1173,1.051012396812439
1174,1.058459997177124
1175,1.1031650304794312
1176,1.0918515920639038
1177,1.089916467666626
1178,1.0921021699905396
1179,1.0734050273895264
1180,1.061489462852478
1181,1.0725210905075073
1182,1.1148008108139038
1183,1.0951632261276245
1184,1.0855951309204102
1185,1.0146077871322632
1186,1.0804511308670044
1187,1.1299604177474976
1188,1.0345200300216675
1189,1.0782402753829956
1190,1.113973617553711
1191,1.1315244436264038
1192,1.0041582584381104
1193,1.0539190769195557
1194,1.0697985887527466
1195,1.0717787742614746
1196,1.0677248239517212
1197,1.087185025215149
1198,1.0626543760299683
1199,0.9801396727561951
1200,1.091853380203247
1201,1.0688388347625732
1202,1.0685513019561768
1203,1.0661700963974
1204,1.0604275465011597
1205,1.1151841878890991
1206,1.0699820518493652
1207,1.126634120941162
1208,1.105264663696289
1209,1.0486149787902832
1210,1.0502991676330566
1211,1.0927423238754272
1212,1.086578607559204
1213,1.135027527809143
1214,1.0738050937652588
1215,1.1476253271102905
1216,1.061456561088562
1217,1.080446720123291
1218,1.056381344795227
1219,1.100170373916626
1220,1.053326964378357
1221,1.0178337097167969
1222,1.0907785892486572
1223,1.0712040662765503
1224,1.0611573457717896
1225,1.0284695625305176
1226,1.034656286239624
1227,1.0012623071670532
1228,1.0279161930084229
1229,1.0941957235336304
1230,1.1402956247329712
1231,1.0754196643829346
1232,1.1001818180084229
1233,1.0770061016082764
1234,1.058545470237732
1235,1.0319987535476685
1236,1.1123580932617188
1237,1.044358730316162
1238,1.0345131158828735
1239,1.0575273036956787
1240,1.0595531463623047
1241,1.029421329498291
1242,1.0994768142700195
1243,1.0730317831039429
1244,1.0270720720291138
1245,1.087240219116211
1246,1.0693869590759277
1247,1.0844931602478027
1248,1.1018577814102173
1249,1.0757328271865845
1250,1.0752673149108887
1251,0.954581618309021
1252,1.0782488584518433
1253,1.0467400550842285
1254,1.081948161125183
1255,1.0263128280639648
1256,1.0226151943206787
1257,1.0614161491394043
1258,1.0952116250991821
1259,1.0983787775039673
1260,1.0543032884597778
1261,1.0433802604675293
1262,0.9810453653335571
1263,1.0053162574768066
1264,1.056503415107727
1265,1.056913137435913
1266,1.021559238433838
1267,1.0609050989151
1268,1.0388096570968628
1269,1.0256645679473877
1270,0.9647361040115356
1271,0.9905002117156982
1272,1.0213093757629395
1273,1.0003736019134521
