,SupCon,Recon
0,4.89312744140625,3.6681244373321533
1,4.879988670349121,3.5439205169677734
2,4.8203125,3.4139952659606934
3,4.4139204025268555,3.299961805343628
4,4.3156046867370605,3.201653003692627
5,4.547580242156982,3.1151485443115234
6,4.638199806213379,3.0142767429351807
7,4.096856117248535,2.9610044956207275
8,4.256956100463867,2.8535513877868652
9,4.225503444671631,2.815129518508911
10,4.313730239868164,2.797931432723999
11,4.039727210998535,2.7368521690368652
12,3.9976916313171387,2.6924657821655273
13,4.085973262786865,2.657038927078247
14,3.770460844039917,2.648472785949707
15,3.8052051067352295,2.6346046924591064
16,3.8377368450164795,2.5855062007904053
17,3.855588912963867,2.6289451122283936
18,3.7415549755096436,2.5181360244750977
19,3.7591819763183594,2.5415520668029785
20,3.634632110595703,2.5307650566101074
21,3.541093587875366,2.48779559135437
22,3.3680872917175293,2.4634904861450195
23,3.2944626808166504,2.484440326690674
24,3.2715559005737305,2.43320894241333
25,3.3052680492401123,2.3975367546081543
26,3.1342694759368896,2.4255218505859375
27,3.295337200164795,2.3952033519744873
28,3.0971639156341553,2.3782358169555664
29,2.9618945121765137,2.435065269470215
30,3.07013201713562,2.3529868125915527
31,3.3697783946990967,2.3955745697021484
32,3.171372890472412,2.364701509475708
33,3.2161998748779297,2.3508894443511963
34,3.1271262168884277,2.321725606918335
35,2.703029155731201,2.326756000518799
36,2.7562103271484375,2.289630651473999
37,2.8682093620300293,2.282726526260376
38,2.855342388153076,2.2420358657836914
39,3.141061544418335,2.247431516647339
40,2.66496205329895,2.3291451930999756
41,2.6743857860565186,2.348906993865967
42,2.9063806533813477,2.1991941928863525
43,2.862208127975464,2.2840840816497803
44,2.7680697441101074,2.226280450820923
45,2.555428981781006,2.246864080429077
46,2.9203031063079834,2.1832478046417236
47,2.7520854473114014,2.1860339641571045
48,2.670994281768799,2.1751272678375244
49,2.5437703132629395,2.1213207244873047
50,2.5803654193878174,2.133575201034546
51,2.68941068649292,2.2046265602111816
