,Recon
850,0.9287365674972534
851,1.0072766542434692
852,0.9796900153160095
853,0.9330368638038635
854,0.9704695343971252
855,0.9523328542709351
856,0.9153189659118652
857,0.9749436974525452
858,0.9323433637619019
859,0.976850688457489
860,0.9851258993148804
861,0.9651225805282593
862,0.9456363916397095
863,0.9804730415344238
864,0.9507954120635986
865,1.0138765573501587
866,0.918402373790741
867,0.9385194182395935
868,0.9395192861557007
869,0.9791786670684814
870,0.9225473403930664
871,0.9757974147796631
872,0.9285202026367188
873,0.9611543416976929
874,0.9321373701095581
875,0.9830195903778076
876,0.9774409532546997
877,0.9664970636367798
878,0.9801045060157776
879,0.9985275268554688
880,0.88284832239151
881,0.9826494455337524
882,0.9304280281066895
883,0.9210233092308044
884,0.87355637550354
885,0.9617459774017334
886,0.9096015691757202
887,0.9506931304931641
888,0.9409157037734985
889,0.950471818447113
890,1.0257683992385864
891,0.9448096752166748
892,0.9586531519889832
893,0.9957236051559448
894,0.8949980139732361
895,1.0143823623657227
896,0.9215167760848999
897,0.8791709542274475
898,0.9579727649688721
899,0.9699276089668274
900,1.0723655223846436
901,0.948225736618042
902,0.909122109413147
903,0.9254858493804932
904,0.8764587044715881
905,0.9763602018356323
906,0.9403547644615173
907,0.9436912536621094
908,0.9617358446121216
909,0.9293187856674194
910,0.8851979970932007
911,0.9129350781440735
912,0.9585506319999695
913,0.9363462924957275
914,0.9408348798751831
915,0.9525589346885681
916,0.9170203804969788
917,0.9508447051048279
918,0.9297569990158081
919,0.8808006644248962
920,0.9497560262680054
921,0.9621477127075195
922,0.9608474969863892
923,0.9516921639442444
924,0.9331169724464417
925,0.9999525547027588
926,0.8985713720321655
927,0.9027380347251892
928,0.9607540369033813
929,0.9931849241256714
930,0.9027100801467896
931,0.9217543601989746
932,0.90884929895401
933,0.9609311819076538
934,0.9405709505081177
935,0.8861189484596252
936,0.9154065847396851
937,0.853606641292572
938,0.9117037653923035
939,0.9330452084541321
940,0.892838180065155
941,0.9292833805084229
942,0.8967729806900024
943,0.8579803705215454
944,0.9936926960945129
945,0.873903214931488
946,0.9452004432678223
947,0.9615505337715149
948,0.9975611567497253
949,0.8971339464187622
950,0.9194621443748474
951,0.8925277590751648
952,0.950822114944458
953,0.9027539491653442
954,0.9016963243484497
955,0.9204493761062622
956,0.9183571338653564
957,0.9595586657524109
958,0.878941535949707
959,0.903696596622467
960,0.8944454193115234
961,0.9023870229721069
962,0.8605995774269104
963,0.9039864540100098
964,0.8589504361152649
965,0.9103894829750061
966,0.8560650944709778
967,0.9353166222572327
968,0.8512547612190247
969,0.9057839512825012
970,0.8685008883476257
971,0.9241669774055481
972,0.9100170135498047
973,0.9611367583274841
974,0.8590729832649231
975,0.9728503227233887
976,0.9211429953575134
977,0.9068582653999329
978,0.8521068096160889
979,0.8771573901176453
980,0.9547843337059021
981,0.8792099356651306
982,0.8301422595977783
983,0.8833892345428467
984,0.9241570234298706
985,0.9947282075881958
986,0.8890193104743958
987,0.9060508012771606
988,0.9283948540687561
989,0.8538723587989807
990,0.8971322178840637
991,0.899796187877655
992,0.9083160758018494
993,0.9328579306602478
994,0.8820434808731079
995,0.9870402812957764
996,0.9086937308311462
997,0.9358298778533936
998,0.9600816965103149
999,0.9034868478775024
1000,0.9224620461463928
1001,0.8676953911781311
1002,0.8700072765350342
1003,0.8894951343536377
1004,0.9326204061508179
1005,0.8622667789459229
1006,0.904941201210022
1007,0.9235265254974365
1008,0.8508526682853699
1009,0.942582905292511
1010,0.9214263558387756
1011,0.931681752204895
1012,0.9205803275108337
1013,0.9337684512138367
1014,0.8740489482879639
1015,0.932306170463562
1016,0.916486918926239
1017,0.8354299664497375
1018,0.8874150514602661
1019,0.9126740097999573
1020,0.862719714641571
1021,0.7918295860290527
1022,0.8827303647994995
1023,0.8912174105644226
1024,0.9200839996337891
1025,0.908195972442627
1026,0.8738494515419006
1027,0.8715429902076721
1028,0.8541061878204346
1029,0.9107753038406372
1030,0.8707461357116699
1031,0.9092585444450378
1032,0.881928563117981
1033,0.8853033781051636
1034,0.8595854043960571
