,SupCon
752,1.8089215755462646
753,1.8503081798553467
754,1.834167242050171
755,1.8796124458312988
756,1.7993038892745972
757,1.7991632223129272
758,1.8783211708068848
759,1.8118391036987305
760,1.793737769126892
761,1.7980788946151733
762,1.7855489253997803
763,1.7951266765594482
764,1.8130515813827515
765,1.7523810863494873
766,1.8081988096237183
767,1.8576524257659912
768,1.7970412969589233
769,1.8203742504119873
770,1.900259017944336
771,2.012899875640869
772,1.8566653728485107
773,1.8197168111801147
774,1.908421277999878
775,1.7854764461517334
776,1.7590092420578003
777,1.81392240524292
778,1.797315001487732
779,1.812922477722168
780,1.7869079113006592
781,1.8738009929656982
782,1.8313173055648804
783,1.803112268447876
784,1.8903367519378662
785,1.8635457754135132
786,1.78852117061615
787,1.768467664718628
788,1.8385865688323975
789,1.903275966644287
790,1.769228458404541
791,1.8707184791564941
792,1.809884786605835
793,1.7915265560150146
794,1.8378404378890991
795,1.7698907852172852
796,1.827202320098877
797,1.7601509094238281
798,1.7368602752685547
799,1.7624261379241943
800,1.8489580154418945
801,1.7741059064865112
802,1.7840650081634521
803,1.7865641117095947
804,1.776235818862915
805,1.7766718864440918
806,1.8529183864593506
807,1.7615652084350586
808,1.792464017868042
809,1.7753973007202148
810,1.8258640766143799
811,1.782198190689087
812,1.785938024520874
813,1.7760566473007202
814,1.7351468801498413
815,1.7843647003173828
816,1.875859022140503
817,1.8399786949157715
818,1.8233189582824707
819,1.720953345298767
820,1.876406192779541
821,1.804789423942566
822,1.801894187927246
823,1.8045425415039062
824,1.8123750686645508
825,1.7941478490829468
826,1.831916093826294
827,1.7554733753204346
828,1.8042991161346436
829,1.7764915227890015
830,1.7991533279418945
831,1.7763447761535645
832,1.7650115489959717
833,1.7867376804351807
834,1.8063814640045166
835,1.8041653633117676
836,1.7816756963729858
837,1.8296706676483154
838,1.8295021057128906
839,1.8196337223052979
840,1.8799583911895752
841,1.8003838062286377
842,1.8778280019760132
843,1.8418374061584473
844,1.7954496145248413
845,1.7891912460327148
846,1.8138761520385742
847,1.805260181427002
848,1.7826213836669922
849,1.8097938299179077
850,1.7940268516540527
851,1.796492576599121
852,1.7519445419311523
853,1.746042251586914
854,1.729730486869812
855,1.9131911993026733
856,1.8565019369125366
857,1.7830533981323242
858,1.7928111553192139
859,1.7813925743103027
860,1.799953818321228
861,1.8667997121810913
862,1.8450307846069336
863,1.8886070251464844
864,1.8148903846740723
865,1.7331321239471436
866,1.7805604934692383
867,1.8097509145736694
868,1.8246729373931885
869,1.7910351753234863
870,1.8249458074569702
871,1.829229712486267
872,1.7951686382293701
873,1.8347833156585693
874,1.8246864080429077
875,1.75400710105896
876,1.7618041038513184
877,1.8372409343719482
878,1.765380859375
879,1.7615010738372803
880,1.8351163864135742
881,1.8369553089141846
882,1.8644359111785889
883,1.8304651975631714
884,1.8230476379394531
885,1.7248438596725464
886,1.7941917181015015
887,1.8818819522857666
888,1.8764318227767944
889,1.7945268154144287
890,1.7840886116027832
891,1.7966058254241943
892,1.7628889083862305
893,1.8963035345077515
894,1.808937907218933
895,1.806005835533142
896,1.7585891485214233
897,1.7397879362106323
898,1.8162379264831543
899,1.7865180969238281
900,1.781786322593689
901,1.8815702199935913
902,1.8225069046020508
903,1.8220289945602417
904,1.79537034034729
905,1.819273829460144
906,1.7438281774520874
907,1.7742656469345093
908,1.766983985900879
909,1.740898847579956
910,1.8597701787948608
911,1.7927788496017456
912,1.7598451375961304
913,1.8712762594223022
914,1.8510847091674805
915,1.8351863622665405
916,1.8562068939208984
917,1.7752652168273926
918,1.8225562572479248
919,1.758305549621582
920,1.7452001571655273
921,1.7940406799316406
922,1.8166002035140991
923,1.7484755516052246
924,1.7927913665771484
925,1.7651567459106445
926,1.8130707740783691
927,1.84298837184906
928,1.8614461421966553
929,1.7544249296188354
930,1.7711399793624878
931,1.7544281482696533
932,1.750223994255066
933,1.7348006963729858
934,1.8195850849151611
935,1.851845145225525
936,1.8148281574249268
937,1.7516753673553467
938,1.8660591840744019
939,1.8667962551116943
940,1.8026803731918335
941,1.8125251531600952
942,1.7899847030639648
943,1.8387235403060913
944,1.7754204273223877
945,1.89215087890625
946,1.8888938426971436
947,1.7773611545562744
948,1.8293309211730957
949,1.774587869644165
950,1.815808653831482
951,1.8060328960418701
952,1.818308711051941
953,1.76988685131073
954,1.8945951461791992
955,1.815430998802185
956,1.8154100179672241
957,1.7854259014129639
958,1.752028465270996
959,1.744100570678711
960,1.8033676147460938
961,1.8156684637069702
962,1.7922519445419312
963,1.7633543014526367
964,1.8026866912841797
965,1.8153274059295654
966,1.782088279724121
967,1.757871150970459
968,1.7738760709762573
969,1.8141978979110718
970,1.8143047094345093
971,1.7891420125961304
972,1.7994356155395508
973,1.7858476638793945
974,1.7715781927108765
975,1.773635745048523
976,1.8142342567443848
977,1.7915066480636597
978,1.7594270706176758
979,1.7530686855316162
980,1.7995017766952515
981,1.7861888408660889
982,1.8207635879516602
983,1.7752580642700195
984,1.782332420349121
985,1.8080847263336182
986,1.8003485202789307
987,1.8731715679168701
988,1.8158825635910034
989,1.8037528991699219
990,1.822056770324707
991,1.8199901580810547
992,1.813855528831482
993,1.7748706340789795
994,1.8106105327606201
995,1.8314735889434814
996,1.7851879596710205
997,1.804132342338562
998,1.826677680015564
999,1.838449478149414
1000,1.7600677013397217
1001,1.8123067617416382
1002,1.7865723371505737
1003,1.769342303276062
1004,1.7733335494995117
1005,1.7946279048919678
1006,1.7921533584594727
1007,1.7821029424667358
1008,1.8448247909545898
1009,1.8676230907440186
1010,1.7791266441345215
1011,1.7759974002838135
1012,1.826443076133728
1013,1.8217095136642456
1014,1.7919068336486816
1015,1.7559599876403809
1016,1.7684669494628906
1017,1.8548641204833984
1018,1.8179106712341309
1019,1.8045978546142578
1020,1.8386309146881104
1021,1.8382982015609741
1022,1.8621386289596558
1023,1.803672194480896
1024,1.7687314748764038
1025,1.8267557621002197
1026,1.7997316122055054
1027,1.8351669311523438
1028,1.780827522277832
1029,1.7938928604125977
1030,1.7814005613327026
1031,1.8346731662750244
1032,1.83562171459198
1033,1.7594690322875977
1034,1.7554984092712402
1035,1.8077343702316284
1036,1.7369725704193115
1037,1.7465832233428955
1038,1.7971980571746826
1039,1.7965883016586304
1040,1.7576825618743896
1041,1.7591180801391602
1042,1.8270292282104492
1043,1.855128526687622
1044,1.7416094541549683
1045,1.7101318836212158
1046,1.800977110862732
1047,1.7970654964447021
1048,1.7955360412597656
1049,1.7211874723434448
1050,1.7931159734725952
1051,1.7650318145751953
1052,1.7675409317016602
1053,1.7148451805114746
1054,1.7761542797088623
1055,1.7595189809799194
1056,1.7261924743652344
1057,1.7953790426254272
1058,1.7854115962982178
1059,1.757201910018921
1060,1.7501075267791748
1061,1.7657792568206787
1062,1.796595573425293
1063,1.761277198791504
1064,1.7096223831176758
1065,1.7424225807189941
1066,1.767848014831543
1067,1.7760738134384155
1068,1.8286871910095215
1069,1.7701921463012695
1070,1.7600860595703125
1071,1.8868255615234375
1072,1.7743937969207764
1073,1.7926836013793945
1074,1.7823638916015625
1075,1.8590030670166016
1076,1.768902063369751
1077,1.770268440246582
1078,1.7859243154525757
1079,1.794132947921753
1080,1.7729508876800537
1081,1.7660834789276123
1082,1.7668132781982422
1083,1.745370626449585
1084,1.723555564880371
1085,1.73859441280365
1086,1.790182113647461
1087,1.7553088665008545
1088,1.8210077285766602
1089,1.874638319015503
1090,1.8712271451950073
1091,1.8837051391601562
1092,1.820217490196228
1093,1.7560186386108398
1094,1.7276986837387085
1095,1.8212077617645264
1096,1.8989181518554688
1097,1.77608323097229
1098,1.8252975940704346
1099,1.735289454460144
1100,1.7932379245758057
1101,1.818784475326538
1102,1.7299888134002686
1103,1.8116216659545898
1104,1.795215368270874
1105,1.7390375137329102
1106,1.7846143245697021
1107,1.7615678310394287
1108,1.7452791929244995
1109,1.8163808584213257
1110,1.7700117826461792
1111,1.7827695608139038
1112,1.7490971088409424
1113,1.7259101867675781
1114,1.735011100769043
1115,1.791473150253296
1116,1.7375352382659912
1117,1.7883437871932983
1118,1.7435455322265625
1119,1.7875512838363647
1120,1.7573375701904297
1121,1.7867028713226318
1122,1.779463529586792
1123,1.7722562551498413
1124,1.7378839254379272
1125,1.7151222229003906
1126,1.7430860996246338
1127,1.7541017532348633
1128,1.795233130455017
1129,1.764744520187378
1130,1.8115098476409912
1131,1.8241565227508545
1132,1.744547724723816
1133,1.7805293798446655
1134,1.7586710453033447
1135,1.7413060665130615
1136,1.767391562461853
1137,1.7421907186508179
1138,1.745558500289917
1139,1.7833096981048584
1140,1.785597562789917
1141,1.7772438526153564
1142,1.743549108505249
1143,1.7527928352355957
1144,1.8573306798934937
1145,1.8373446464538574
1146,1.798458456993103
1147,1.726399302482605
1148,1.782158374786377
1149,1.8205764293670654
1150,1.86277174949646
1151,1.732263445854187
1152,1.7928252220153809
1153,1.7179644107818604
1154,1.8311519622802734
1155,1.8220938444137573
1156,1.7712510824203491
1157,1.7409629821777344
1158,1.7742185592651367
1159,1.7375720739364624
1160,1.7968792915344238
1161,1.7738676071166992
1162,1.7804498672485352
1163,1.8168549537658691
1164,1.7268707752227783
1165,1.8336261510849
1166,1.756931185722351
1167,1.7516731023788452
1168,1.754425048828125
1169,1.6917041540145874
1170,1.7475512027740479
1171,1.8052257299423218
1172,1.834434986114502
1173,1.7604289054870605
1174,1.8257077932357788
1175,1.8073670864105225
1176,1.7392299175262451
1177,1.7816221714019775
1178,1.8350313901901245
1179,1.7345969676971436
1180,1.8200957775115967
1181,1.8571019172668457
1182,1.7541617155075073
1183,1.7518781423568726
1184,1.772662878036499
1185,1.7504690885543823
1186,1.7497673034667969
1187,1.7231191396713257
1188,1.7538245916366577
1189,1.784904956817627
1190,1.75687575340271
1191,1.8511852025985718
1192,1.7452877759933472
1193,1.8063650131225586
1194,1.7570503950119019
1195,1.7690064907073975
1196,1.741776466369629
1197,1.8048267364501953
1198,1.7776732444763184
1199,1.8335407972335815
1200,1.7450807094573975
1201,1.7661365270614624
1202,1.8057321310043335
1203,1.7749640941619873
1204,1.7571958303451538
1205,1.7632811069488525
1206,1.810865879058838
1207,1.7642245292663574
1208,1.8469798564910889
1209,1.7832406759262085
1210,1.7605098485946655
1211,1.796486258506775
1212,1.7314367294311523
1213,1.7681831121444702
1214,1.748936653137207
1215,1.7948697805404663
1216,1.8134149312973022
1217,1.762373447418213
1218,1.8371732234954834
1219,1.7626326084136963
1220,1.7717255353927612
1221,1.7938706874847412
1222,1.75041663646698
1223,1.765023946762085
1224,1.7653169631958008
1225,1.7377259731292725
1226,1.7553396224975586
1227,1.7662633657455444
1228,1.7621363401412964
1229,1.7941901683807373
1230,1.7529296875
1231,1.8201903104782104
1232,1.7461193799972534
1233,1.7326080799102783
1234,1.7753350734710693
1235,1.7344765663146973
1236,1.7947863340377808
1237,1.7961653470993042
1238,1.7574357986450195
1239,1.7336030006408691
1240,1.7395398616790771
1241,1.824752688407898
1242,1.7579679489135742
1243,1.790482997894287
1244,1.7361259460449219
1245,1.7868832349777222
1246,1.7341808080673218
1247,1.752255916595459
1248,1.7778379917144775
1249,1.7466834783554077
1250,1.7107094526290894
1251,1.8030593395233154
1252,1.7419023513793945
1253,1.7461298704147339
1254,1.7504630088806152
1255,1.7931841611862183
1256,1.7779450416564941
1257,1.776888370513916
1258,1.8260583877563477
1259,1.7503942251205444
1260,1.7734779119491577
1261,1.7302974462509155
1262,1.8095905780792236
1263,1.7732875347137451
1264,1.7961372137069702
1265,1.7547752857208252
1266,1.7843194007873535
1267,1.8123267889022827
1268,1.795116662979126
1269,1.743957281112671
1270,1.7637863159179688
1271,1.747219443321228
1272,1.829062819480896
1273,1.7676910161972046
1274,1.7486028671264648
1275,1.7665297985076904
