,SupCon,Recon
0,4.634680271148682,3.473174571990967
1,4.542494773864746,3.360072374343872
2,4.502130508422852,3.2680435180664062
3,4.207460880279541,3.1474292278289795
4,4.3789286613464355,3.0620574951171875
5,4.112986087799072,2.9601521492004395
6,4.323444366455078,2.8858094215393066
7,3.921830177307129,2.8285014629364014
8,3.980638265609741,2.763739585876465
9,4.07646369934082,2.6894075870513916
10,4.176441192626953,2.709972381591797
11,3.795417547225952,2.618594169616699
12,4.260502815246582,2.603538751602173
13,4.367414474487305,2.588071346282959
14,4.0219011306762695,2.5422110557556152
15,3.3850345611572266,2.533660888671875
16,3.872529983520508,2.501199245452881
17,3.566162586212158,2.4414796829223633
18,3.7912204265594482,2.425173044204712
19,3.4647140502929688,2.5057361125946045
20,3.439314365386963,2.458352565765381
21,3.6405930519104004,2.4365997314453125
22,3.5155553817749023,2.4056825637817383
23,3.5435597896575928,2.4413814544677734
24,3.4511141777038574,2.4057655334472656
25,3.2983710765838623,2.3880043029785156
26,3.7238545417785645,2.335693836212158
27,3.4905357360839844,2.369642496109009
28,3.5846614837646484,2.399738311767578
29,3.3161017894744873,2.3307223320007324
30,3.2579610347747803,2.3731210231781006
31,3.0146689414978027,2.32232403755188
32,3.3593337535858154,2.2797045707702637
33,3.2041850090026855,2.3452954292297363
34,3.3253188133239746,2.2617502212524414
35,3.0724430084228516,2.271876811981201
36,2.884185552597046,2.28932785987854
37,3.236083745956421,2.215663433074951
38,3.1722044944763184,2.2172510623931885
39,3.0599422454833984,2.186732292175293
40,3.004016399383545,2.244699478149414
41,3.110942840576172,2.2370994091033936
42,3.0856285095214844,2.1957974433898926
43,2.957446575164795,2.1828880310058594
44,3.0207114219665527,2.1171658039093018
45,3.103255033493042,2.157001495361328
46,2.906339168548584,2.2086598873138428
47,3.147792339324951,2.2228105068206787
48,2.723219394683838,2.190960645675659
49,3.1084303855895996,2.179622173309326
50,2.6681716442108154,2.095668315887451
51,2.7444539070129395,2.125744104385376
52,2.7542521953582764,2.158372402191162
53,2.85882830619812,2.003110408782959
54,2.9377684593200684,2.125988245010376
55,2.8293514251708984,2.1326684951782227
56,2.71985125541687,2.097019910812378
57,2.7428321838378906,2.130587100982666
58,2.7686901092529297,2.0262670516967773
59,2.69720721244812,2.127856731414795
60,2.6763458251953125,2.0540175437927246
61,2.581155300140381,2.069917678833008
62,2.7974982261657715,2.0018537044525146
63,2.673358917236328,2.0022857189178467
64,2.5041065216064453,2.0688812732696533
65,2.4244699478149414,2.0447380542755127
66,2.3794188499450684,1.9797186851501465
67,2.6110358238220215,2.0197479724884033
68,2.726928472518921,1.8855472803115845
69,2.635756492614746,1.9359275102615356
70,2.6352553367614746,1.9957568645477295
71,2.418236494064331,2.015617847442627
72,2.470276355743408,1.9745572805404663
73,2.650050163269043,1.993157148361206
74,2.632483720779419,1.934091329574585
75,2.618359327316284,1.8965327739715576
76,2.4817357063293457,1.8940367698669434
77,2.484199047088623,1.9576696157455444
78,2.51383638381958,1.980394959449768
79,2.5500648021698,1.9235464334487915
80,2.4091410636901855,1.8729352951049805
81,2.3845279216766357,1.8409031629562378
82,2.5841753482818604,1.8662183284759521
83,2.416219711303711,1.8591444492340088
84,2.3503551483154297,1.8703049421310425
85,2.4306695461273193,1.8214744329452515
86,2.53195858001709,1.8248019218444824
87,2.477088689804077,1.9577703475952148
88,2.2595176696777344,1.9469631910324097
89,2.4079298973083496,1.8820645809173584
90,2.6286606788635254,1.8176584243774414
91,2.5093464851379395,1.882364273071289
92,2.419774293899536,1.8497592210769653
93,2.695411205291748,1.9085367918014526
94,2.3433542251586914,1.8430678844451904
95,2.272340774536133,1.950366735458374
96,2.522246837615967,1.8834809064865112
97,2.3144068717956543,1.8641197681427002
98,2.3248486518859863,1.86583411693573
99,2.2318215370178223,1.8463481664657593
100,2.239907741546631,1.8231053352355957
101,2.2318596839904785,1.835626482963562
102,2.466811180114746,1.79529869556427
103,2.4446945190429688,1.8327951431274414
104,2.3921773433685303,1.8402992486953735
105,2.5620551109313965,1.779854655265808
106,2.513413906097412,1.7289009094238281
107,2.3008904457092285,1.7775485515594482
108,2.2365975379943848,1.7687065601348877
109,2.2593116760253906,1.838524341583252
110,2.4840540885925293,1.7983219623565674
111,2.242382049560547,1.797024130821228
112,2.2965545654296875,1.6869405508041382
113,2.2585577964782715,1.745766043663025
114,2.283045530319214,1.7259695529937744
115,2.223973512649536,1.7884013652801514
116,2.481379508972168,1.7715040445327759
117,2.2161002159118652,1.7551344633102417
118,2.1186022758483887,1.754839539527893
119,2.4434592723846436,1.738878607749939
120,2.304858922958374,1.818153977394104
121,2.082456111907959,1.6844546794891357
122,2.2774429321289062,1.6673606634140015
123,2.343817949295044,1.8314369916915894
124,2.225806951522827,1.7506903409957886
125,2.3666343688964844,1.728285551071167
126,2.23862361907959,1.7109588384628296
127,2.1769776344299316,1.7602348327636719
128,2.2506232261657715,1.713129997253418
129,2.2365944385528564,1.674608588218689
130,2.3220348358154297,1.7447892427444458
131,2.342302083969116,1.8479197025299072
132,2.146435499191284,1.6750675439834595
133,2.237980842590332,1.790856957435608
134,2.166532278060913,1.6752581596374512
135,2.1241097450256348,1.6924315690994263
136,2.2077481746673584,1.6889647245407104
137,2.134279727935791,1.7204407453536987
138,2.1322078704833984,1.675977110862732
139,2.0629994869232178,1.6977490186691284
140,2.2491166591644287,1.724628210067749
141,2.309964179992676,1.6068930625915527
142,2.205324172973633,1.6261008977890015
143,2.1782925128936768,1.7445961236953735
144,2.143394947052002,1.7423136234283447
145,2.3103017807006836,1.6749520301818848
146,2.324737310409546,1.6768810749053955
147,2.150437116622925,1.661417841911316
148,2.178058624267578,1.6617640256881714
149,2.115363597869873,1.649967074394226
150,2.1807305812835693,1.6719483137130737
151,2.212735414505005,1.6691303253173828
152,2.133021831512451,1.6548081636428833
153,2.230441093444824,1.663292407989502
154,2.159369468688965,1.6607098579406738
155,2.2142043113708496,1.6811989545822144
156,2.270026206970215,1.629332184791565
157,2.1198177337646484,1.5963280200958252
158,2.0642571449279785,1.5434819459915161
159,2.117152690887451,1.7041304111480713
160,2.0713250637054443,1.6727290153503418
161,2.183088779449463,1.67416512966156
162,2.089160919189453,1.6551921367645264
163,2.020892381668091,1.7119557857513428
164,2.2830615043640137,1.5860655307769775
165,2.0096616744995117,1.6211873292922974
166,2.000678300857544,1.703227162361145
167,2.1075196266174316,1.6038033962249756
168,2.117013692855835,1.6807117462158203
169,2.181548833847046,1.6136797666549683
170,2.2129781246185303,1.6437469720840454
171,2.3760504722595215,1.685613751411438
172,2.089360237121582,1.5804266929626465
173,2.213855743408203,1.6221379041671753
174,2.0071933269500732,1.6101959943771362
175,2.071995258331299,1.6756330728530884
176,2.124135732650757,1.66414213180542
177,2.2686190605163574,1.6015890836715698
178,2.0565414428710938,1.6086220741271973
179,1.9830586910247803,1.5705212354660034
180,2.1662354469299316,1.600762963294983
181,2.076939582824707,1.5806200504302979
182,2.0844011306762695,1.62350594997406
183,1.9704936742782593,1.5880132913589478
184,2.138049602508545,1.570932149887085
185,1.9735764265060425,1.6146847009658813
186,2.2552077770233154,1.5568442344665527
187,2.219287395477295,1.5907082557678223
188,2.022219181060791,1.5854250192642212
189,2.1187539100646973,1.527702808380127
190,2.130535125732422,1.589348554611206
191,2.017751693725586,1.5981569290161133
192,2.0679948329925537,1.5578254461288452
193,2.0235908031463623,1.6012986898422241
194,2.117175579071045,1.5728248357772827
195,2.091337203979492,1.6222118139266968
196,2.2029905319213867,1.630201816558838
197,2.029439926147461,1.5909712314605713
198,1.9755516052246094,1.6095632314682007
199,2.215146541595459,1.550759196281433
200,2.0777950286865234,1.5545421838760376
201,2.1334853172302246,1.655517339706421
202,2.006080150604248,1.6325055360794067
203,2.263627052307129,1.5838669538497925
204,2.086620807647705,1.5218851566314697
205,1.9669240713119507,1.523091197013855
206,2.106840133666992,1.5017400979995728
207,2.0523366928100586,1.5812181234359741
208,2.145291805267334,1.6007555723190308
209,2.079993724822998,1.600210428237915
210,2.0470008850097656,1.5244815349578857
211,2.110840320587158,1.498440146446228
212,2.05877947807312,1.5535818338394165
213,1.9915416240692139,1.5830172300338745
214,2.085765838623047,1.5594018697738647
215,1.9788806438446045,1.5795091390609741
216,2.008321762084961,1.6654279232025146
217,2.007704734802246,1.4998301267623901
218,2.0546281337738037,1.5422695875167847
219,2.0740699768066406,1.5626534223556519
220,2.0174427032470703,1.508836269378662
221,1.9099271297454834,1.562213659286499
222,2.1168553829193115,1.627655267715454
223,2.0550403594970703,1.502091646194458
224,1.9516537189483643,1.555038332939148
225,1.9716451168060303,1.5499385595321655
226,1.9706792831420898,1.581056833267212
227,1.9903162717819214,1.4815731048583984
228,2.0013480186462402,1.6250584125518799
229,2.0734167098999023,1.5186254978179932
230,2.100482702255249,1.5308841466903687
231,2.0405757427215576,1.497243046760559
232,1.9737138748168945,1.5121902227401733
233,1.960437536239624,1.5583386421203613
234,2.067354679107666,1.5468649864196777
235,2.1352100372314453,1.5000183582305908
236,1.989755630493164,1.4930943250656128
237,1.9553089141845703,1.5277960300445557
238,1.9277576208114624,1.4835448265075684
239,1.95306396484375,1.5035396814346313
240,2.1015539169311523,1.5170478820800781
241,1.9831818342208862,1.5566258430480957
242,2.170018196105957,1.5611767768859863
243,2.104395627975464,1.5935834646224976
244,2.0244412422180176,1.5009108781814575
245,2.066132068634033,1.416502594947815
246,2.1515979766845703,1.6023632287979126
247,2.0435235500335693,1.5053871870040894
248,2.0632388591766357,1.5305579900741577
249,1.926069974899292,1.534919261932373
250,2.0400447845458984,1.518131971359253
251,2.0810158252716064,1.4384212493896484
252,2.1654043197631836,1.504684329032898
253,2.0153908729553223,1.4304358959197998
254,2.0235421657562256,1.5671049356460571
255,2.007143974304199,1.5368494987487793
256,1.975177526473999,1.50663423538208
257,2.0412955284118652,1.4371587038040161
258,2.1030399799346924,1.4515738487243652
259,1.9609159231185913,1.6195489168167114
260,1.9369885921478271,1.493441104888916
261,2.037719249725342,1.5160115957260132
262,2.0958218574523926,1.5102648735046387
263,1.9817078113555908,1.4579946994781494
264,2.065546989440918,1.5362409353256226
265,2.03714919090271,1.481941819190979
266,2.0379843711853027,1.5078740119934082
267,1.9886274337768555,1.500017762184143
268,2.057682752609253,1.5023638010025024
269,1.9708741903305054,1.4740837812423706
270,2.0633130073547363,1.4120362997055054
271,1.961362361907959,1.4900931119918823
272,2.0712637901306152,1.4799580574035645
273,1.9298410415649414,1.43368399143219
274,2.0150275230407715,1.4851917028427124
275,1.9702733755111694,1.4644192457199097
276,1.8815778493881226,1.452657699584961
277,1.9633204936981201,1.3978368043899536
278,1.911329984664917,1.4602947235107422
279,1.921755075454712,1.4678033590316772
280,1.9180266857147217,1.4667038917541504
281,1.956376075744629,1.454588532447815
282,2.0432639122009277,1.4209643602371216
283,1.985565185546875,1.4308711290359497
284,1.987537145614624,1.4657868146896362
285,1.9619040489196777,1.4382649660110474
286,1.9239375591278076,1.4632737636566162
287,2.08546781539917,1.3853449821472168
288,1.9751710891723633,1.4239224195480347
289,1.988782286643982,1.4342843294143677
290,1.9743382930755615,1.4964451789855957
291,1.9610494375228882,1.5087065696716309
292,1.9913098812103271,1.4137672185897827
293,1.9812191724777222,1.445838451385498
294,1.9750897884368896,1.5076701641082764
295,1.9481306076049805,1.4948900938034058
296,1.9363454580307007,1.4915269613265991
297,1.9570567607879639,1.451117753982544
298,1.8795711994171143,1.5114017724990845
299,1.921213984489441,1.4290612936019897
300,2.089634895324707,1.4217989444732666
301,2.039116382598877,1.3677784204483032
302,1.985802412033081,1.4741624593734741
303,2.0857574939727783,1.4270190000534058
304,1.9373157024383545,1.4876253604888916
305,2.0278308391571045,1.4597440958023071
306,1.955278754234314,1.4557383060455322
307,1.9350287914276123,1.3946807384490967
308,1.938193678855896,1.37044358253479
309,1.8443400859832764,1.4756357669830322
310,1.9850763082504272,1.46015202999115
311,1.9228811264038086,1.4026864767074585
312,1.9439753293991089,1.4311314821243286
313,2.0243613719940186,1.4677575826644897
314,1.9525350332260132,1.4216604232788086
315,2.051631212234497,1.4871618747711182
316,1.999503493309021,1.4370158910751343
317,2.021484375,1.461801290512085
318,2.023399829864502,1.430899739265442
319,1.970543622970581,1.3948324918746948
320,1.8986767530441284,1.4608837366104126
321,1.8742682933807373,1.416550874710083
322,1.9399775266647339,1.3693877458572388
323,1.89963960647583,1.4171137809753418
324,1.8894281387329102,1.4198191165924072
325,1.95901620388031,1.4455673694610596
326,2.0454213619232178,1.4826959371566772
327,1.9859437942504883,1.4901225566864014
328,2.0987019538879395,1.3920960426330566
329,2.0263381004333496,1.4026157855987549
330,1.921196699142456,1.4914324283599854
331,1.9384191036224365,1.3393206596374512
332,2.0015058517456055,1.4586800336837769
333,1.929002285003662,1.414389967918396
334,1.8361945152282715,1.461277961730957
335,1.9513520002365112,1.4507137537002563
336,1.8332290649414062,1.3814209699630737
337,1.9529626369476318,1.3999024629592896
338,2.005610466003418,1.422797679901123
339,1.8482728004455566,1.3965814113616943
340,1.9137837886810303,1.3833684921264648
341,1.905379056930542,1.4278236627578735
342,1.9955942630767822,1.4184144735336304
343,1.9405492544174194,1.366109013557434
344,1.991941213607788,1.3812257051467896
345,1.8852224349975586,1.407066822052002
346,2.1008543968200684,1.3415671586990356
347,1.9396040439605713,1.3922052383422852
348,2.0363826751708984,1.3888078927993774
349,1.9145832061767578,1.431388020515442
350,1.9396700859069824,1.4106388092041016
351,2.0008349418640137,1.3512388467788696
352,2.0671603679656982,1.410247564315796
353,1.9366391897201538,1.3942875862121582
354,1.915799617767334,1.3706682920455933
355,1.939087152481079,1.3824727535247803
356,1.9083160161972046,1.4115861654281616
357,1.9088163375854492,1.3573888540267944
358,1.8508498668670654,1.4507266283035278
359,1.9271459579467773,1.3587580919265747
360,1.858229637145996,1.4241893291473389
361,1.8586963415145874,1.41006600856781
362,1.9166154861450195,1.3832687139511108
363,2.0529625415802,1.393073320388794
364,2.0696425437927246,1.4309228658676147
365,1.9950916767120361,1.4612932205200195
366,2.0284643173217773,1.3706568479537964
367,1.9899439811706543,1.3752052783966064
368,1.9963998794555664,1.377572774887085
369,1.9437673091888428,1.3638488054275513
370,1.9338734149932861,1.396958589553833
371,1.908043622970581,1.2791160345077515
372,2.0466439723968506,1.3109469413757324
373,1.821990966796875,1.3935688734054565
374,1.9001917839050293,1.3894151449203491
375,1.8742856979370117,1.3647702932357788
376,1.983410120010376,1.3464397192001343
377,1.8978497982025146,1.419180989265442
378,2.024549722671509,1.372182011604309
379,2.027644157409668,1.3424545526504517
380,1.8952548503875732,1.4470679759979248
381,1.882495641708374,1.4395041465759277
382,1.8695523738861084,1.3148092031478882
383,1.8657220602035522,1.3136203289031982
384,1.9757912158966064,1.3422205448150635
385,1.8975188732147217,1.3450980186462402
386,1.8853601217269897,1.3805116415023804
387,1.857386827468872,1.4215161800384521
388,1.8684654235839844,1.3384559154510498
389,1.9870837926864624,1.421726942062378
390,1.9091696739196777,1.3208513259887695
391,1.9612774848937988,1.3472709655761719
392,1.912640929222107,1.3478446006774902
393,1.8213484287261963,1.3284832239151
394,1.9354560375213623,1.3707524538040161
395,1.9724156856536865,1.3939274549484253
