smiles
CC(S)C(=O)NCC(=O)O
CC1=CC(N)=NCC1(C)C
CC1CC(O)CC(C)(C)C1
CC1Cc2sc(Br)cc2CN1
CC1NC(=O)C(=O)OC1C
CC1NC(=S)N2CCCCN12
CCC1(C(C)C)CCNC1=O
CCC1C(=O)OC(C)C1=O
CCC1CCCC(C(=O)O)O1
CCC=CCCOC(=O)C(C)C
CCCC(CCC)P(=O)(O)O
CCCCCCC=CCCCC(=O)O
CCCCCCCCCCCCCCCC=O
CCCCCCCCCCCCCCCCBr
CCCCCCCCCCCCCCOCCN
CCCCCCCCCCCN(C)N=O
CCCCCCCSc1nsc(N)n1
CCCCCCC[N+](C)(C)C
CCCCCNN=C(C)C(=O)O
CCCCNC(=O)Nc1ccon1
CCCCNCc1ccc(Br)cc1
CCCCNc1nc2cccnc2s1
CCCCSC(=S)n1ccnc1C
CCCNC(=O)C=CC(=O)O
CCCNCCCCc1c[nH]cn1
CCCNCc1cccc(C#N)c1
CCN(CCO)Cc1ccccc1C
CCNC(=S)N1CCCCC1CO
CCNCc1cc(Cl)ccc1Cl
CCNc1ccnc(=O)[nH]1
CCOP(=O)(OCC)C1CN1
CCSC(=S)NC1CCOC1=O
CCc1nc(C)nc2ccnn12
CCn1c(N)nc2ccccc21
CN(C)C=NCCN1CCOCC1
CN(C)CCCCCc1ccccc1
CN(C)CCSc1ccccc1Br
CN(C)CCc1ccc(O)cc1
CN1CCC[N+]2=C1CCC2
CN1CCc2nc(N)ncc2C1
CN=NNc1ccc(C#N)cc1
CNC(C)C(N)c1ccccc1
CNc1ccc(C(=O)O)cn1
CNc1cncc(C(N)=O)n1
CNn1c(N)nc2ccccc21
COC(=O)Cc1nnc(N)s1
COC(=O)c1c[nH]nc1N
COC(=O)c1cnc(C)cn1
COCC(=O)NCCCCNCCCN
COCc1ccccc1C(=O)NO
COCc1ccnc(N(C)C)n1
COc1cc2cccnc2cc1OC
COc1ccc(CC(C)N)cc1
COc1ccc2c(c1)CNCC2
COc1cccc2c[nH]nc12
COc1cccc2cc[nH]c12
COc1ccccc1C(=CF)CN
COc1ccccc1C1CCCN1C
CS(=O)(=O)n1ncnc1N
CSc1ccc(Cl)c(Cl)c1
CSc1nc(N)n2ncnc2n1
CSc1ncnc2[nH]ccc12
Cc1cc(C(=O)O)ccc1N
Cc1cc(C(=O)O)cnc1N
Cc1cc(N)c2ccccc2n1
Cc1cc(O)c(C)c(O)c1
Cc1ccc(C)n1NC(N)=S
Cc1ccc(C=CNC=O)cc1
Cc1ccc2ccc(O)cc2c1
Cc1ccn(CCC(=O)O)n1
Cc1ncc(CO)c(Br)c1O
Cc1ncccc1OCC1CCCN1
Cc1nn(C)c(C)c1C=NO
Cc1nn(CCN)c(C)c1Cl
Clc1cc(Cl)cc(Cl)c1
Clc1ccccc1N1CCNCC1
Clc1ncc2nc[nH]c2n1
Cn1c(=O)oc2ccccc21
IC(I)=C(I)Cn1cncn1
N#CC(Br)(Br)C(N)=O
N#CC1NCC(O)C(O)C1O
N=C(N)NC(=O)NCCCCN
N=C(N)Nc1ccc(N)cn1
N=C(N)Nc1cccc(I)c1
N=C(N)c1ccc(Cl)cc1
NC(=O)NCCC1=CCCCC1
NC(=O)NCc1ccccc1Cl
NC(=O)c1cncc(Cl)n1
NC1C2CCC1c1ccccc12
NCC(O)C1=CCCC=CCC1
NCC1CC1c1ccc(F)cc1
NCC1CC1c1cccc(O)c1
NCC1OC2OCCC1(O)C2O
NCCCCCCCCCc1ccccn1
NCCCCN=C(N)n1cccn1
NCCN1CC2CCC(CC2)C1
NCCc1cc(O)c(O)cc1N
NN=C1NCCN1c1ccccc1
NNC(=O)CCSc1ccccc1
NNC(=O)c1ccc(I)cc1
Nc1cc(O)cc2cccnc12
Nc1ccc(CC(=O)O)cc1
Nc1cccc2cccc(N)c12
Nc1cccnc1Sc1ccccc1
Nc1ccn(CCO)c(=O)n1
Nc1nccn2c(Br)cnc12
Nc1nnc2cncc(Cl)n12
O=C(CCl)NP(=O)(O)O
O=C(O)C(=O)c1ccco1
O=C(O)CC1CC2CCC1C2
O=C(O)CCCCNC(=O)CI
O=C(O)CSc1nc[nH]n1
O=C(O)c1cncc(Cl)c1
O=C(O)c1nn[nH]c1Cl
O=C1CCN2C(=O)CCN12
O=C1CCS(=O)(=O)CC1
O=C1NCC(CO)C(O)C1O
O=C1NCCc2[nH]ccc21
O=CNC=Cc1ccc(I)cc1
O=Cc1cc2ccccc2cc1O
O=Cc1ccc(F)c(Br)c1
O=NN(CCF)C(=O)NCCO
O=P(O)(O)Cc1ccccc1
O=c1[nH]c2ccccc2o1
O=c1[nH]oc2c1NCCC2
O=c1[nH]sc2c1CNCC2
OCCCCCCCCCCCCCCCCO
OCCOc1ccc(OCCO)cc1
OCCc1scnc1C(F)(F)F
OCc1ccccc1C1CCCNC1
Oc1ccccc1CCN1CCCC1
S=c1[nH]c2ccccc2s1
S=c1[nH]c2ncccc2o1
S=c1[nH]nc2n1CCCN2
C#Cc1cnc(O)[nH]c1=O
C1NCC23CC4CC12CC4C3
C=C(CN)c1ccc(Br)cc1
C=C(CN)c1ccc(OC)cc1
C=CCC(O)c1ccc(O)cc1
C=CCCCCCC#CC#CCOCCO
C=CCOc1ccc(OCCC)cc1
C=Cc1ncc(CO)c(C)c1O
CC#CCOc1noc2c1CNCC2
CC(=O)NCCCNCCCNCCCN
CC(=O)Oc1cccc(Cl)c1
CC(=O)c1ccc(CO)cc1O
CC(=O)c1nc2ncccc2o1
CC(C)(C#N)Nc1ccccc1
CC(C)(C)OOCN1CCCCC1
CC(C)(CN)c1cnc[nH]1
CC(C)(O)C#CC(C)(C)O
CC(C)=CCCC(C)CCOC=O
CC(C)C(=NO)c1ccccc1
CC(C)C1NCCc2ccccc21
CC(C)CCC(CN)CC(=O)O
CC(C)CCOC(=O)CC(C)C
CC(C)CN(CC#N)CC(C)C
CC(C)CN=C(N)N=C(N)N
CC(C)C[N+]1(CCO)CC1
CC(C)c1ccccc(=O)c1O
CC(C=O)=C(Cl)C(=O)O
CC(CC(=O)O)c1ccccc1
CC(CCC(=O)O)N(O)C=O
CC(COC(C)(C)C)OCCCO
CC(Cc1ccccc1)NCCC#N
CC(N)c1cccc(Cl)c1Cl
CC(NO)C(=NO)c1cccs1
CC(c1ccccc1)N(C)N=O
CC1(C)CCCC(C)(C)N1O
CC1C2CC(CC2O)C1(C)C
CC1NC(=O)NC(=O)C1Br
CC1OC2(CCNCC2)CC1=O
CC1SCc2nc3ccccc3n21
CC=C(C)C(CN)CC(=O)O
CC=Nc1cc[nH]c(=O)n1
CCC(NN=C(N)N)C(=O)O
CCC1OC(=O)c2ccccc21
CCCC#CC#CC=CC(=O)OC
CCCC(=O)OCCc1ccccc1
CCCCC1CN=C(N)N1CCCC
CCCCCCC1CC2C=COC2O1
CCCCCCCC(=O)C(C)C=O
CCCCCCCC(=O)NCC(C)C
CCCCCCCCC1CCC(=O)O1
CCCCCCCCCC(=O)C(C)O
CCCCCCCCCCCCCCCCCCO
CCCCCCCCCCCn1nnnc1N
CCCCCCCCNC(=O)SCCCC
CCCCCCN(N)C(=O)CC#N
CCCCCCSCC1CCC(=O)N1
CCCCNC(=NCC)NC(=N)N
CCCCNC(=O)c1ccccc1N
CCCCNc1nc2ccccc2n1C
CCCCOC(=O)CCC(=O)CN
CCCCOc1ccc(OCCC)cc1
CCCCSSC(=S)N1CCCCC1
CCCCc1nc(C)oc1C(C)C
CCCN(CCC)Cc1nnsc1Cl
CCCNCC1COc2ccccc2O1
CCCOC(=O)CP(=O)(O)O
CCCSC(=S)NCc1ccncc1
CCCc1c[nH]c2ccccc12
CCCc1ccc(C(=O)O)cc1
CCCc1nc2ccccc2[nH]1
CCCn1cnc2c(N)ncnc21
CCNc1cnc(C(N)=O)cn1
CCOC(=O)C(C)NC(C)=O
CCOC(=O)C=CSc1cccs1
CCOC(=O)c1ccc(C)cc1
CCOC(=O)c1cncc(O)c1
CCOC(=S)C=Cc1ccccc1
CCOc1ccc(C(=O)O)cc1
CCOc1ccccc1N1CCNCC1
CCOc1ccccc1OCCC(C)C
CCSc1ccc(CC(C)N)cc1
CCSc1nnnn1-c1ccccc1
CCc1c(O)c(=O)ccn1CC
CCc1cc(N)ccc1CC(C)N
CCc1ccc(C(O)CN)cc1O
CCc1n[nH]c(=O)[nH]1
CN(C)C(=O)N1CCCNCC1
CN(C)C1CCCc2ccncc21
CN(C)CCCc1ccc(O)cc1
CN(C)CCc1ccc(Cl)cc1
CN(C)NC(=O)c1ccccc1
CN(O)C(=O)Cc1ccccc1
CN(c1ccncc1)n1cccc1
CN1C(C)(C)CCCC1(C)C
CN1CCC(c2cccnc2)CC1
CN1CCCC1C1COC(=O)N1
CN1CCCCC1CCN1CCCCC1
CN1CCCCC1CCc1ccccc1
CN1CCN=C1COc1cccnc1
CNC(=O)Oc1ccc(I)cc1
CNC(=S)Nc1ccc(C)cc1
CNC1C2CCC(C2)C1(C)C
CNC1CCc2cc(OC)ccc21
CNCCOc1cccc(Cl)c1Cl
CNCc1ccc(Cl)c(Cl)c1
COC(=O)C(C)(CBr)CBr
COC(=O)C1CC2C=CC1C2
COC1CC=C2CCN(C)C2C1
CON=C(C)CCC#CCN(C)C
CONC(=O)C1=CCC(N)C1
COc1cc(C(C)=O)ccc1O
COc1cc(C(N)=O)ccc1F
COc1ccc(CC(N)=O)cc1
COc1ccc(N)c2ccccc12
COc1ccc(O)c2ncccc12
COc1ccc2c(c1)CCC2=O
COc1cccc(C2CCNC2)c1
COc1ccccc1NCc1cscn1
COc1ccccc1OCC1NCCS1
COc1ccccc1OCCCN(C)C
COc1nsnc1OCCOCCOCCO
CSCC(=O)Nc1cc(C)on1
CSc1cccc(NC(N)=O)c1
CSc1nc(C)cc(C)c1C#N
CSc1nc[nH]c2nncc1-2
C[S+]=c1sc2ccccc2s1
Cc1[nH][nH]c(=O)c1N
Cc1cc(C=C2CCNC2)on1
Cc1cc(N)nc(CCCCF)c1
Cc1cc(NC(=O)CCl)no1
Cc1ccc(C2CCCN2C)cn1
Cc1ccc(CC(=O)NO)cc1
Cc1cccc2c1CC(C)C2=O
Cc1cccc2ncoc(=O)c12
Cc1ccccc1N1CCNC1=NN
Cc1ccccc1OCC1=NCCO1
Cc1ccsc1CN(O)C(N)=O
Cc1cnc(NC2=NCCC2)s1
Cc1csc(C(C#N)=NO)n1
Cc1nc(-c2ccccc2)cs1
Cc1nc2ccc(CCO)cc2s1
Cc1nc2cncc(Br)c2n1C
Cc1nnc(Nc2ccccc2)o1
Cc1noc(C2=CCCNC2)n1
Cc1occc1CN(O)C(N)=O
ClC(Cl)(Cl)C1=NCCN1
Cn1ccc(=S)c2ccccc21
Cn1cccc1C=NNC(=N)NO
Fc1ccc(N2CCNCC2)cc1
Ic1cncc(OCC2CCN2)c1
N#CC(C#SN)=C1CCCCC1
N#CCSc1nnc(SCC#N)s1
N#Cc1coc2ccccc2c1=O
N=C(N)NCC=CC1CCCCC1
N=C(N)SCCCCCSC(=N)N
NC(=NCC(N)C(=O)O)NO
NC(=O)CCCCCCN=C(N)N
NC(=O)N1CCc2ccccc21
NC(=O)NCc1ccc(F)cc1
NC(=O)c1cc2ccncc2s1
NC(=O)n1ncc2ccccc21
NC(C1CCC1)P(=O)(O)O
NC(CC1CCCCC1)C(=O)O
NC(Cc1ccnn1O)C(=O)O
NC(N)=N[N+](=O)[O-]
NC1CC(N)C(O)C(O)C1O
NC1CC2CCC1c1ccccc12
NC1CCc2ccccc2CC1=NO
NCC(=CF)c1cccc(O)c1
NCC(=O)NCCSC(=O)CCl
NCC(N)C(=O)c1ccccc1
NCC1OCc2c1ccc(O)c2O
NCCCN1CCCN(CCCN)CC1
NCCCOc1cccc2ccccc12
NCCn1ncc2ccc(O)cc21
NCCn1oc(=O)[nH]c1=O
NCc1c(O)ccc2ncccc12
NNC(=O)C(O)c1ccccc1
NNC(=O)CCCP(=O)(O)O
NNC(=O)c1ccc(Br)cc1
Nc1cc(N)c2cccnc2c1O
Nc1ccc(Br)cc1C(=O)O
Nc1ccc(C(=O)NO)cc1N
Nc1ccccc1OCc1cccnc1
Nc1ncnc2c1ccn2COCCO
O=C(CCCl)NN=C1NCCN1
O=C(N1CCCCCC1)N1CC1
O=C(NCCCO)Nc1ccccc1
O=C(O)CCCCCCCC(=O)O
O=C(O)CCCCCCCCCCCBr
O=C(O)Cc1cccc(O)c1O
O=C1CCCCC12CCCC2=NO
O=C1CCc2cc(O)ccc2N1
O=C1Nc2ncccc2OC1CCO
O=CN(C1CCCC1)C1CCC1
O=CNC=Cc1cc(O)ccc1O
O=Cc1c(O)ccc(O)c1Cl
O=Cc1cccn1-c1cccnc1
O=NN1CCC(Br)C(Br)C1
O=P(O)(O)CCc1cccnc1
O=P(O)(O)COc1ccccc1
O=S1Nc2ccc(Br)cc2S1
O=c1[nH]c2ccccc2n1O
O=c1ccc2ccccc2[nH]1
O=c1on(CO)c2ccccc12
OC(CCl)CNc1ccccc1Cl
OC1C2COC(O2)C(O)C1O
OCCOCCOCCOCCOCCOCCO
Oc1ccc(Cl)c2ccccc12
Oc1ccc(N2CCCCC2)cc1
Oc1cccc(C2CCCNC2)c1
Oc1ccccc1CNc1ccccn1
S=C1SCCN1CCc1ccccc1
S=C=Nc1ccc2ccccc2c1
S=c1[nH]ccc2ccccc12
S=c1cnc2ccccc2[nH]1
Brc1cncc(OCC2CCN2)c1
C#CCC(NC(N)=O)C(=O)O
C#CCOc1cccc(OCC#C)c1
C(#Cn1ccnc1)c1ccccc1
C(=NCC1CCCO1)c1ccco1
C1COCCOCCNCCOCCOCCN1
C=C(C=O)C1CC=C(C)CC1
C=C(CNNC)c1ccc(F)cc1
C=C1C(=O)OC=C1C(=O)O
C=C1C(O)CC2CC1C2(C)C
C=Cc1c(CO)cnc(CO)c1O
CC(=CCCOP(=O)(O)O)CO
CC(=O)NC1CC1c1ccccc1
CC(=O)Nc1oc(C)nc1C#N
CC(=O)c1cnc2ncnn2c1C
CC(=O)c1nc2ccccc2n1C
CC(C)(C(=O)O)n1cncn1
CC(C)(C)N=c1cccccc1O
CC(C)(C)Sc1ccc(N)nc1
CC(C)(C)c1ccc(CN)cc1
CC(C)=NOCC(O)CNC(C)C
CC(C)CNC(=O)c1nonc1N
CC(C)COCCCc1c[nH]cn1
CC(C)NCC(O)COc1nccs1
CC(C)OCC(O)CN1CCNCC1
CC(C)c1nc(CCN)c[nH]1
CC(CCc1ccccc1)NCCC#N
CC(N)c1cc(=O)c(O)co1
CC(O)COc1ccccc1C(C)O
CC(S)C(=N)NCC(C)(C)C
CC1(C)Sc2ccccc2NC1=O
CC1=C(CBr)C(=O)OC1=O
CC1CC(N)=NC2CCCCCC12
CC1CNC(=O)C(C)(O)C1O
CC1NC(CO)C(O)C(O)C1O
CC1OCC2(CCCN(C)C2)O1
CC1OCC2(CCN(C)CC2)S1
CC=CC=CC(=O)N1CCCCC1
CC=Cc1ccc(OC)c(OC)c1
CCC(CO)N1Cc2ccccc2C1
CCC(COc1ccc(F)nc1)NC
CCC(NC(C)=N)c1ccccc1
CCC1(C)CC(=O)OC1(C)C
CCCC(=O)C1=CCCN(C)C1
CCCC=Cc1ccc2ccccc2n1
CCCCC(=O)Nc1ccccc1CC
CCCCC(=O)Nc1nnnn1CCC
CCCCC1(C)CC2CCOC2OO1
CCCCCC(=O)C(=O)CCCCC
CCCCCC=CCC#CC#CC=CCO
CCCCCCC(=NO)c1ccccn1
CCCCCCCCCCCCCCC(N)CO
CCCCCCCCCCN1CCSSC1=S
CCCCCCCCCCNNC(=O)COC
CCCCCCCCOC(=O)C(N)CC
CCCCCCCCOC(=O)C(O)CC
CCCCCCCCOc1nccc(N)n1
CCCCCOc1ccc(OCCC)cc1
CCCCN1C(N)=NCC1C(C)O
CCCCN1CC(CO)OC(OC)C1
CCCCNC(=O)c1cc(C)no1
CCCCNC(=S)NC(C)(C)CO
CCCCNCc1c(Cl)cccc1Cl
CCCCOc1ccc(CNC=O)cc1
CCCCSc1ccccc1OC(C)=O
CCCCc1nc2ccccc2[nH]1
CCCCn1nc2ccccc2c1OCC
CCCCn1nnnc1NCc1cccs1
CCCNC1CCc2nc(N)sc2C1
CCCOc1cccc(C(=O)O)c1
CCCOc1nnnn1-c1ccccc1
CCCOn1nnnc1-c1ccccc1
CCCSC(=NC)Nc1ccccc1F
CCCSc1ncnc2[nH]ncc12
CCC[N+](CCC)(CCC)CCC
CCN(C)CC#CCCC1SCCCS1
CCN1CCC(Oc2cccnc2)C1
CCN=c1c(NCC)c(O)c1=O
CCNC(=O)Nn1c(C)nnc1C
CCNCc1cc(Cl)cc(Cl)c1
CCNc1nc(Br)cn2ccnc12
CCNc1nc(N)nc(O)c1N=O
CCOC(=O)C1CCC(CN)CC1
CCOC1C=CC(=O)C(CO)O1
CCOCCN1CCN(CCOC)CC1C
CCON=CNc1cccc(OCC)c1
CCOc1cccc2ccc(C)nc12
CCOc1nonc1S(N)(=O)=O
CCSC(=N)Nc1ccc(C)cc1
CCSc1nc(SC)nc2ccnn12
CCSc1nc[nH]c2ncnc1-2
CCc1ccc(O)c(C(C)C)c1
CCc1cscc1Cc1c[nH]cn1
CN(C)N=Nc1ccc(Br)cc1
CN(Cc1ccc(Br)cc1)N=O
CN(Cc1ccc(Cl)cc1)N=O
CN(N=O)c1ccc(N=O)cc1
CN1CC=C(CCC(=O)O)CC1
CN1CC=C(c2ccncc2)CC1
CN1CCC(Cc2ccccc2)CC1
CN1CCC2CCc3ncccc3C21
CN1CCN(C2CCCCC2O)CC1
CN1CCN(CCCNCCC#N)CC1
CNC(=O)Oc1cccc(Cl)c1
CNC(=S)N1CCc2cccnc21
CNC(C)c1cc(OC)ccc1OC
CNC(Cc1ccccc1)C(=O)O
CNC12CCCCC1Cc1ccsc12
CNC1=NCCC2(CCCCC2)S1
CNC1CC2CC(C1C)C2(C)C
CNCCCC(CC(C)C)C(C)=O
CNCCc1cn(C)c2ccccc12
COC(=O)CCc1ccc(F)cc1
COC=CC=C(C#N)C(=O)OC
COCCOCCn1cnc2ccccc21
COCCn1nnnc1CN1CCSCC1
COc1cc(-c2ccccc2)no1
COc1cc(C(=O)NN)ccc1O
COc1cc(C=O)cc(Br)c1O
COc1cc(C=O)cc(Cl)c1O
COc1cc(Cl)nc2ccccc12
COc1cc2c(cc1O)CCNC2C
COc1ccc(C2CNCCS2)cc1
COc1ccc(CC(=O)O)cc1O
COc1ccc(CC(C)N)cc1OC
COc1ccc(CNCCCO)cc1OC
COc1ccc(NC(C)=O)cc1N
COc1ccc(OCCC(C)C)cc1
COc1ccc2c(c1)CCNCC2C
COc1cccc(N2CCNCC2)n1
COc1cccc2c1CC(C)C2=O
COc1cccc2ccc(=O)oc12
COc1ccccc1CNc1cncnc1
COc1nc(Cl)nc(C)c1CCO
CS(=O)(=O)SCc1ccccc1
CSC(=N)NCCc1c[nH]cn1
CSC(=S)n1cnc2ccccc21
CSCSSc1cccc[n+]1[O-]
CSc1cc(-c2ccccc2)no1
CSc1cc(C)nc(=O)[nH]1
CSc1nccc(C(C)(C)C)n1
C[N+](C)(C)CC1CC=CC1
C[n+]1cccc(C(N)=O)c1
Cc1[nH]nc(C(=O)O)c1F
Cc1c(O)n2ccccc2nc1=O
Cc1cc(C)n(CC(=O)O)n1
Cc1cc(N(C)C)nc(C)c1O
Cc1cc(OCC(C)N)cnc1Cl
Cc1cc2ccccc2[nH]c1=O
Cc1ccc(NCc2ccoc2)cc1
Cc1ccc(OCC(=O)CO)cc1
Cc1ccc(OCCC(=O)O)cc1
Cc1cccc(CCN2CCCC2)c1
Cc1cccc2[nH]c(N)nc12
Cc1cccc2c1ccn2CC(C)N
Cc1ccccc1C1(N)CCCCC1
Cc1ccccc1NCc1ccccc1O
Cc1ccsc1C(CN)CC(=O)O
Cc1cnn(Cc2ccccc2)c1N
Cc1nc2c(O)cccc2cc1CO
Cc1nc2cc(C)c(C)cc2o1
Cc1nc2sccn2c(=O)c1Cl
Cc1ncc(CBr)c(CBr)c1O
Cc1nnc(CSc2ccccn2)o1
Cc1noc(C)c1-c1ccccc1
Clc1ccc(-c2cccs2)nn1
Clc1ccc(Cn2ccnn2)cc1
Clc1ccc2c(c1Cl)CNCC2
Cn1cc(C=NO)[n+](C)c1
Cn1ccnc1C(O)c1ccccc1
Cn1nnnc1C1CN2CCC1CC2
Cn1sc(NCC(=O)O)nc1=O
FC(F)(C(Cl)Br)C1N=N1
FCC1Cc2ccc(Br)cc2CN1
N#CC(=CCOc1ccccc1)CO
N#CCCCc1cc2ccccc2cn1
N#Cc1ccc(Br)c(C#N)c1
N#Cc1ccc2cccc(O)c2n1
N=C(CN)Nc1cccc(CN)c1
N=C(CSCCSCC(=N)NO)NO
N=C(N)C1COc2ccccc2O1
N=C(N)N=C(N)NCC(=O)O
N=C(N)NC(=O)c1ccccn1
N=C(N)NCCCC(N)C(=O)O
N=C(N)NCCCCCCSC(=N)N
N=C(N)NCCSSCCNC(=N)N
N=C(NO)NCCC(N)C(=O)O
NC(=O)NC(=O)c1cnccn1
NC(=O)NN=Cc1ccccc1Cl
NC(=S)NCCCC(N)C(=O)O
NC(C(=O)O)C(F)C(=O)O
NC(Cc1ccccc1)C(=O)NO
NC(Cc1ccccc1)c1nccs1
NC(c1ccccc1)c1cccnc1
NC1=Nc2ccc(Cl)cc2CN1
NC1CC(C(=O)O)CC1(F)F
NC1CC(F)(F)CC1C(=O)O
NCC(=O)Nc1ccc(Br)cc1
NCC(CC(=O)O)C(F)(F)F
NCC(O)CP(=O)(O)C(F)F
NCCCNCc1ccc2ccccc2c1
NCCc1ccnc2ccc(O)cc12
NCc1ccc(-c2cccnc2)s1
NNC(=O)Cc1ccc(Cl)cc1
NNC(=S)Nc1ccc(Cl)cc1
Nc1c(F)c[nH]c(=O)c1F
Nc1ccc(N)c2[nH]ncc12
Nc1ccc(Oc2ccccc2)cc1
Nc1ccccc1-c1cc[nH]n1
Nc1n[nH]c2nc(Cl)sc12
Nc1nccc2c1ncn2CC#CCO
Nc1ncnc2c1oc1ccccc12
Nc1ncnc2c1sc1nccnc12
Nc1nnc(-c2cnccc2N)s1
O=C(C=Cc1ccccc1Cl)NO
O=C(CCCCCc1ccccc1)NO
O=C(O)C(CS)CC1CCNCC1
O=C(O)C(S)C(S)C(=O)O
O=C(O)C=CC=Cc1ccccc1
O=C(O)C=Cc1ccc(F)cc1
O=C(O)CC(=O)c1ccccc1
O=C(O)CC1CCNC1C(=O)O
O=C(O)CCC(CCS)C(=O)O
O=C(O)CCCCCP(O)(O)=S
O=C(O)COc1ccc(Cl)cc1
O=C(O)COc1cccc(Cl)c1
O=C(O)c1cccc(OCCO)c1
O=C(O)c1nccnc1C(=O)O
O=C(OC1CSSC1)c1ccoc1
O=C(OCCOCBr)c1ccccc1
O=C(c1ccccc1)c1cccs1
O=C1C(=NO)Cc2ccccc21
O=C1CC(Cl)c2c1csc2Br
O=C1CC(c2ccccc2)=NO1
O=C1CCCCCN1Cc1ccccc1
O=C1CSC(c2ccccc2F)N1
O=C1N2CCCC2CS1(=O)=O
O=C1NCCN(c2cccnc2)N1
O=CC(=O)N(O)c1ccccc1
O=CC=Cc1ccc(O)c(O)c1
O=CNCC(=O)NC1CCCCCC1
O=Cc1c(O)ccc2cccnc12
O=Cc1cc(Cl)cc(Cl)c1O
O=Cc1csc(-c2cccs2)c1
O=S(=O)(O)CNc1ccccc1
O=S(c1ccccn1)c1cncs1
O=[N+]([O-])c1ccccc1
O=c1[nH]c2ccncc2cc1O
O=c1[nH]c2cncnc2nc1O
O=c1cc(CF)nc(S)[nH]1
O=c1oc(-c2ccccc2)ns1
OC1C=COC(c2ccccc2)C1
OC1CC2(O)NC1CC(O)C2O
OC1CN(Cc2ccccc2)CC1O
OCC1(O)OC(CF)C(O)C1O
OCC1C(O)C(O)C2SCCN12
OCCCc1c[nH]c2ccccc12
OCCCn1cnc2c1NC=NCC2O
OCCNc1nc2ccccc2[nH]1
OCC[n+]1cccc2ccccc21
OCc1ccc(Cn2ccnc2)cc1
Oc1ccc(Br)c2c1C=NCC2
Oc1ccc(Cl)cc1C1CCCC1
Oc1ccccc1CCCc1ccccc1
S=C(c1ccco1)N1CCOCC1
S=C1NCCCN1CCc1ccccc1
c1ccc(NN=C2NCCN2)cc1
c1ccc(NNc2ccccc2)cc1
c1ccc(OCC2CCCNC2)cc1
c1ccc(SCc2ccccn2)cc1
c1ccc(SCc2cccnc2)nc1
c1ccc2c(c1)nc1sccn12
c1ccc2cc3ccccc3cc2c1
c1cncc(OCC2=NCCN2)c1
c1ncc2c(n1)CC1CCC2N1
Brc1ccccc1C=NN1CCCCC1
C#CC(O)COc1ccc(CO)cc1
C#CCN(C)CC(=C)c1ccco1
C#CCN(C)CC(=C)c1ccoc1
C#CC[n+]1ccc(N)c(N)c1
C#CCn1ccc(=O)[nH]c1=O
