,x,y
20824,9.380448,2.2912142
6869,8.402041,1.3474274
34345,8.433381,1.3220537
34346,8.71899,0.6127927
34347,8.381195,1.3577719
34348,8.386659,1.3490134
34349,8.323436,1.3076767
6352,10.971631,2.1507516
31760,12.88067,3.590537
31761,14.157103,5.0006256
31762,12.880425,3.5733457
31763,11.653985,2.938238
31764,11.065234,2.1446552
3937,12.718564,6.024001
19685,12.714721,6.0324955
19686,12.602915,5.8341775
19687,12.784489,6.0508533
19688,12.758215,6.033388
19689,12.541421,5.889676
1346,7.252857,-0.3537052
6730,6.3676634,-0.651013
6731,7.2266264,-0.39223868
6732,6.9471154,-0.7615161
6733,7.2214103,-0.40458912
6734,6.855513,-0.75739187
7042,8.242666,1.2485772
35210,8.259965,1.2781734
35211,8.223333,1.2861332
35212,8.2608385,1.2654332
35213,8.2480345,1.2634637
35214,8.256236,1.2558563
8955,12.323578,2.639516
44775,10.212615,6.0100355
44776,10.417742,5.787682
44777,10.062819,4.88033
44778,10.213843,6.0035014
44779,13.060954,6.524112
2617,6.3553233,-0.5090245
13085,6.379718,-0.55037355
13086,6.344715,-0.5279814
13087,7.1708965,-1.5857227
13088,7.194202,-1.5418524
13089,7.224295,-1.5535729
6724,4.349124,-1.3608768
33620,4.385361,-1.3428023
33621,4.246267,-1.3764607
33622,4.370666,-1.3588446
33623,4.36242,-1.3608792
33624,4.3573885,-1.3611413
6226,7.7293773,5.5269275
31130,7.922187,5.7025075
31131,7.7026305,5.584109
31132,7.648396,4.862751
31133,7.745748,5.6180696
31134,6.420238,-0.3269925
7701,9.900876,3.1287963
38505,14.32948,5.382569
38506,9.920379,0.22597998
38507,10.899059,6.112244
38508,9.911203,3.0869842
38509,11.081406,0.09025318
7549,13.083253,2.7944515
37745,13.103295,2.7428565
37746,11.180704,6.609062
37747,11.198261,6.6127453
37748,13.34231,5.1694317
37749,13.441166,5.2449746
5241,6.1772594,-0.81578773
26205,6.168511,-0.82384485
26206,7.3718033,-1.5689855
26207,6.1711454,-0.821156
26208,6.163694,-0.818361
26209,7.9421973,-0.6480593
8282,9.120556,-2.7204783
41410,9.108241,-2.7174258
41411,9.121716,-2.721956
41412,9.115887,-2.7200975
41413,9.114066,-2.7140596
41414,9.128326,-2.7223153
7435,9.998197,8.8071575
37175,9.788093,-0.3138383
37176,10.102841,8.886025
37177,8.93214,-0.747741
37178,8.003774,0.6730793
37179,9.8465395,8.843752
7403,12.259142,2.662602
37015,12.48738,5.2412724
37016,13.6786995,5.7068634
37017,12.54201,5.3358216
37018,10.297497,3.8008723
37019,12.414561,4.982959
6847,9.873574,0.87901103
34235,9.891273,0.87519324
34236,9.861597,0.8806094
34237,9.857771,0.8692879
34238,9.8799095,0.8683029
34239,9.875883,0.89344215
5182,9.615144,3.5768456
25910,9.9123,-1.5996584
25911,9.564651,3.6145287
