,x,y
10019,1.3168267,-2.486357
8475,-2.2285337,-1.7228271
42375,-2.229518,-1.7220447
42376,-2.2297971,-1.7211636
42377,-2.2288575,-1.7225887
42378,-2.2280693,-1.7215444
42379,-2.229611,-1.7220988
2861,-1.8654014,9.339467
14305,-1.8631854,9.341449
14306,-1.8651118,9.339811
14307,-1.86474,9.339008
14308,-1.8650833,9.339927
14309,-1.8645672,9.34053
9659,5.672517,15.832464
48295,5.656248,15.847223
48296,5.656474,15.84781
48297,5.6495194,15.854552
48298,5.6569037,15.84678
48299,5.6551523,15.849449
9620,8.182472,-0.6888104
48100,8.171404,-0.6896469
48101,8.154806,-0.6983488
48102,8.156854,-0.6939743
48103,8.166345,-0.6915649
48104,8.165885,-0.69161767
4550,12.762901,16.924559
22750,12.768776,16.933205
22751,12.741257,16.898968
22752,12.755972,16.915018
22753,12.76746,16.928326
22754,12.747624,16.902264
7628,-8.39977,4.2299113
38140,-8.399347,4.2305655
38141,-8.399585,4.2305083
38142,-8.399669,4.230508
38143,-8.399294,4.2308207
38144,-8.398857,4.230409
4751,-1.355149,11.138598
23755,-1.3466089,11.144477
23756,-1.348251,11.144361
23757,-1.3437586,11.149105
23758,-1.3483937,11.143538
23759,-1.3459446,11.144908
6220,28.102741,4.085659
31100,28.081638,4.069559
31101,28.09866,4.086164
31102,28.087517,4.0757318
31103,28.079344,4.0670433
31104,28.073439,4.061576
3524,18.019566,3.6385684
17620,18.00826,3.6373036
17621,17.982367,3.6231503
17622,18.02574,3.6402512
17623,18.010233,3.641593
17624,18.016813,3.6404376
5546,14.502504,20.30912
27730,14.484143,20.32233
27731,14.4872465,20.322172
27732,14.464363,20.346607
27733,14.487381,20.321938
27734,14.485222,20.324024
7728,8.585887,-11.583648
38640,8.604798,-11.565066
38641,8.615111,-11.554042
38642,8.577553,-11.591972
38643,8.601969,-11.567661
38644,8.600319,-11.569221
8926,6.9288063,17.1909
44630,6.914043,17.175674
44631,6.928111,17.189503
44632,6.9333034,17.198942
44633,6.928719,17.18981
44634,6.928491,17.190247
3477,12.985702,7.258187
17385,12.975384,7.2497177
17386,12.980715,7.2395277
17387,12.978221,7.252075
17388,12.998761,7.2712655
17389,12.982674,7.2594604
8436,6.010904,-12.150094
42180,6.0077686,-12.150684
42181,6.009457,-12.15169
42182,6.0095572,-12.150228
42183,6.009271,-12.151097
42184,6.0086637,-12.152036
9447,-3.186545,10.199058
47235,-3.180278,10.204915
47236,-3.1819992,10.204205
47237,-3.181611,10.203674
47238,-3.1810539,10.20418
47239,-3.1908803,10.2014065
4735,-0.86429346,-7.217169
23675,-0.86356235,-7.216848
23676,-0.8632957,-7.218603
23677,-0.8634575,-7.2166204
23678,-0.86363393,-7.216986
23679,-0.86364543,-7.2167134
3536,14.512824,0.6178196
17680,14.547296,0.6362118
17681,14.519608,0.6270406
17682,14.530198,0.6241521
17683,14.521272,0.620852
17684,14.521663,0.6211749
200,6.355879,-4.227294
1000,6.3614683,-4.2332096
1001,6.3488407,-4.223044
1002,6.3434653,-4.2152433
1003,6.3471766,-4.2207413
1004,6.3457866,-4.2187443
3419,4.5650973,14.001604
17095,4.568499,13.9983015
17096,4.5509996,14.015688
17097,4.5825753,13.984306
17098,4.564438,14.002363
17099,4.5684795,13.998288
8109,8.867993,12.379894
40545,8.871694,12.385244
40546,8.868931,12.382121
40547,8.854069,12.366944
40548,8.864692,12.377164
40549,8.869948,12.383474
1225,3.3269272,5.5451884
6125,3.3300033,5.5469174
6126,3.3457835,5.5619717
6127,3.3241942,5.544318
6128,3.3304138,5.5474706
6129,3.3245542,5.5444217
1691,20.263527,2.9616385
8455,20.290504,2.945082
8456,20.288116,2.9469857
8457,20.299984,2.929175
8458,20.277672,2.9498582
8459,20.279385,2.9449544
6978,2.4183912,8.369107
34890,2.4174182,8.365396
34891,2.4179819,8.360567
34892,2.4182646,8.368458
34893,2.4174607,8.367288
34894,2.4181533,8.368469
6898,9.810813,-7.2867603
34490,9.798459,-7.300095
34491,9.82826,-7.2690163
34492,9.810481,-7.2879615
34493,9.808694,-7.291916
34494,9.808177,-7.2883973
5949,9.138481,3.4665556
29745,9.106764,3.434965
29746,9.146178,3.4808254
29747,9.13715,3.4660327
29748,9.135969,3.464986
29749,9.140087,3.4669452
4941,4.090067,10.5865
24705,4.1065993,10.600728
24706,4.0967684,10.5936
24707,4.101203,10.596493
24708,4.1029615,10.5978565
24709,4.102832,10.597762
1867,22.440353,-1.380702
9335,22.442358,-1.3812531
9336,22.438679,-1.3864996
9337,22.438608,-1.3868856
9338,22.442709,-1.38058
9339,22.444658,-1.378546
4394,18.777437,-8.077773
21970,18.77775,-8.0766
21971,18.777662,-8.076539
21972,18.777693,-8.076581
21973,18.778143,-8.0760355
21974,18.777723,-8.076528
689,15.255265,1.6166948
3445,15.245697,1.6168277
3446,15.246711,1.6192709
3447,15.23023,1.617114
3448,15.2507515,1.6204236
3449,15.2517,1.6180024
621,2.985209,2.9035056
3105,2.986209,2.9024959
3106,2.9852831,2.903972
3107,2.9820447,2.8973897
3108,2.98941,2.9025462
3109,2.9855685,2.9046485
4129,0.7446079,7.5521436
20645,0.7555178,7.561786
20646,0.76416236,7.5705495
20647,0.74874395,7.55522
20648,0.7522086,7.5586157
20649,0.75388867,7.560261
4266,2.9886372,-4.5386844
21330,2.9928272,-4.5382814
21331,2.9917161,-4.5436697
21332,2.988893,-4.5345826
21333,2.9885857,-4.539391
21334,2.9890287,-4.5394955
6030,14.437399,-7.4785576
30150,14.4373665,-7.478591
30151,14.437347,-7.4785504
30152,14.437396,-7.478771
30153,14.434508,-7.476105
30154,14.437488,-7.478601
7107,13.595914,-2.6888692
35535,13.5772295,-2.6726584
35536,13.576134,-2.674344
35537,13.572508,-2.6722817
35538,13.569217,-2.66738
35539,13.579641,-2.6775339
9638,17.676355,-9.293904
48190,17.679752,-9.296896
48191,17.681139,-9.295928
48192,17.67644,-9.30218
48193,17.677862,-9.299106
48194,17.669172,-9.310704
4563,21.151909,-8.650261
22815,21.151917,-8.650229
22816,21.151909,-8.6502
22817,21.151876,-8.650159
22818,21.151909,-8.650186
22819,21.151873,-8.650166
4319,15.817187,-14.944458
21595,15.78394,-14.916173
21596,15.799938,-14.929713
21597,15.794963,-14.924573
21598,15.801715,-14.928865
21599,15.813259,-14.937881
7314,5.8210306,-6.0966873
36570,5.822526,-6.0982313
36571,5.8215327,-6.0969825
36572,5.8165503,-6.0916433
36573,5.808474,-6.0835314
36574,5.809278,-6.084036
7637,22.199053,-2.0468864
38185,22.208767,-2.030727
38186,22.205616,-2.0348105
38187,22.202866,-2.0392067
38188,22.194878,-2.0470545
38189,22.201376,-2.0390472
378,3.3681092,1.4206867
1890,3.3656929,1.4238276
1891,3.3751922,1.4271275
1892,3.3676696,1.4198817
1893,3.3682842,1.420778
1894,3.3670435,1.4199342
8065,15.102381,6.478276
40325,15.109711,6.4712815
40326,15.104357,6.4760976
40327,15.103458,6.4771166
40328,15.108619,6.4729676
40329,15.102989,6.4738274
1511,7.1657963,9.909853
7555,7.172196,9.91272
7556,7.1717305,9.905259
7557,7.1735353,9.909305
7558,7.173309,9.911525
7559,7.175976,9.909048
3401,14.278548,0.5168997
17005,14.281129,0.517335
17006,14.313223,0.53995425
17007,14.265646,0.50565004
17008,14.283169,0.5186378
17009,14.259875,0.50448704
1646,9.329661,18.40144
8230,9.329214,18.401613
8231,9.329469,18.401468
8232,9.329629,18.401222
8233,9.32806,18.402424
8234,9.32926,18.401566
2923,15.249966,6.3555717
14615,15.239222,6.364503
14616,15.244134,6.3610106
14617,15.248985,6.356178
14618,15.241364,6.362687
14619,15.221234,6.3820176
7631,-7.437587,-0.04029162
38155,-7.4375405,-0.040146515
38156,-7.4375267,-0.040289614
38157,-7.437464,-0.04025411
38158,-7.4369235,-0.040059805
38159,-7.4245176,-0.035311025
5388,7.892902,2.7225437
26940,7.8934155,2.7179432
26941,7.893318,2.7201414
26942,7.8889604,2.7205687
26943,7.894413,2.724246
26944,7.9002895,2.732243
6393,15.285928,3.178833
31965,15.292163,3.167367
31966,15.318005,3.1137028
31967,15.332782,3.099737
31968,15.314754,3.1296048
31969,15.30162,3.1472738
5444,17.060314,7.941562
27220,17.083122,7.9652953
27221,17.087194,7.968473
27222,17.07245,7.954423
27223,17.088903,7.969683
27224,17.070095,7.9519467
4761,22.473623,-6.3475046
23805,22.4735,-6.347706
23806,22.473444,-6.3477387
23807,22.47393,-6.3471947
23808,22.473253,-6.347906
23809,22.473589,-6.347573
6867,10.7211895,-15.463938
34335,10.740955,-15.483397
34336,10.738221,-15.4806185
34337,10.737951,-15.480383
34338,10.738211,-15.480708
34339,10.7377825,-15.480232
6766,9.307502,12.7667
33830,9.307429,12.766579
33831,9.307783,12.7666
33832,9.308455,12.767451
33833,9.308189,12.767489
33834,9.307742,12.766507
6686,20.518345,9.009309
33430,20.506231,8.99655
33431,20.519207,9.010223
33432,20.519829,9.010451
33433,20.519478,9.01021
33434,20.518885,9.009379
1070,12.131935,-2.8077164
5350,12.128273,-2.8106506
5351,12.156147,-2.7804425
5352,12.118608,-2.8279524
5353,12.128239,-2.812132
5354,12.125331,-2.8184516
8508,23.604786,-10.270717
42540,23.620907,-10.28575
42541,23.625402,-10.289964
42542,23.626057,-10.290628
42543,23.621,-10.286057
42544,23.612137,-10.277867
2905,27.917912,3.9182749
14525,27.882341,3.8902147
14526,27.9424,3.9319935
14527,27.905323,3.9137359
14528,27.909885,3.913426
14529,27.942749,3.922888
9155,2.4305992,8.796897
45775,2.430715,8.77978
45776,2.435427,8.821966
45777,2.4302933,8.7965145
45778,2.4301164,8.794568
45779,2.4301252,8.794558
2270,19.762325,-2.4794612
11350,19.756392,-2.464978
11351,19.767403,-2.4754748
11352,19.756207,-2.462422
11353,19.758512,-2.4650943
11354,19.757631,-2.4646094
6583,13.478153,-3.8772528
32915,13.512164,-3.8344624
32916,13.498833,-3.8276823
32917,13.52436,-3.8361511
32918,13.51438,-3.808815
32919,13.5225315,-3.820514
4778,15.825231,9.195311
23890,15.824807,9.1945915
23891,15.794685,9.225979
23892,15.799998,9.221581
23893,15.817075,9.201241
23894,15.80379,9.216798
1083,7.9678607,11.13541
5415,7.966846,11.13483
5416,7.9668794,11.135578
5417,7.967492,11.137584
5418,7.966636,11.135801
5419,7.9730673,11.142703
1752,-5.781235,4.816827
8760,-5.779914,4.811537
8761,-5.7552433,4.8180847
8762,-5.769175,4.8196793
8763,-5.768039,4.816762
8764,-5.789344,4.8254766
2089,19.428467,6.0076575
10445,19.425175,5.9982977
10446,19.43105,6.008382
10447,19.42822,6.0069838
10448,19.42847,6.007026
10449,19.428446,6.0059547
4781,4.540333,-9.014296
23905,4.553446,-9.019044
23906,4.545508,-9.016207
23907,4.5714974,-9.024164
23908,4.560691,-9.0010605
23909,4.5603952,-9.005962
7739,8.602757,-11.567623
38695,8.602438,-11.5675125
38696,8.602822,-11.56695
38697,8.601865,-11.567665
38698,8.608849,-11.5611
38699,8.609303,-11.560401
185,3.3495193,1.3958367
925,3.3584387,1.4057629
926,3.357182,1.4102257
927,3.37396,1.4225256
928,3.35849,1.4038526
929,3.348398,1.3963428
4398,14.982952,-5.367537
21990,14.982539,-5.3655295
21991,14.98317,-5.3678255
21992,14.981009,-5.3671007
21993,14.983275,-5.367111
21994,14.982849,-5.36726
7857,5.4387226,-12.696017
39285,5.438911,-12.696312
39286,5.4384127,-12.694735
39287,5.438536,-12.695646
39288,5.438543,-12.695544
39289,5.437327,-12.69303
8056,11.356366,13.535248
40280,11.334443,13.541009
40281,11.35714,13.535365
40282,11.351926,13.545941
40283,11.369713,13.522949
40284,11.35282,13.536677
3637,14.443577,20.374588
18185,14.429173,20.388363
18186,14.442383,20.375492
18187,14.448269,20.36907
18188,14.410186,20.40756
18189,14.440367,20.377665
5194,18.867777,-0.43964702
25970,18.857418,-0.447465
25971,18.855461,-0.43197033
25972,18.865866,-0.44221917
25973,18.867762,-0.43923524
25974,18.861307,-0.4401907
463,7.1815505,11.25906
2315,7.196362,11.241883
2316,7.173332,11.264266
2317,7.17605,11.26246
2318,7.177186,11.262419
2319,7.175892,11.262631
9858,16.403637,-5.315359
49290,16.413826,-5.320317
49291,16.415842,-5.319389
49292,16.42861,-5.3088465
49293,16.406921,-5.326633
49294,16.416481,-5.318026
4902,22.284956,-1.9009868
24510,22.255186,-1.9364231
24511,22.281294,-1.9068055
