,x,y
21330,6.2026525,2.7253244
21331,6.231524,2.7364228
21332,6.2569437,2.7646105
21333,8.390108,5.1636753
21334,6.238077,2.7637823
6030,11.942218,5.5767684
30150,12.022743,5.515367
30151,12.046702,5.451315
30152,11.931308,5.562624
30153,8.362461,2.6269305
30154,11.8925,5.5969586
7107,12.507339,6.0990715
35535,12.495806,6.080216
35536,12.535828,6.1271296
35537,12.504687,6.1125803
35538,12.555213,6.0864677
35539,12.533045,6.1294303
9638,5.705866,2.8165565
48190,5.692934,2.8307388
48191,5.705235,2.8431454
48192,8.460206,6.549375
48193,5.684227,2.8332138
48194,5.7152915,2.823339
4563,9.146667,0.013841582
22815,9.143726,0.013017998
22816,8.318071,-0.45224562
22817,9.130887,0.009260058
22818,9.101922,0.033370066
22819,9.118209,0.009737232
4319,12.984229,3.8445117
21595,11.718652,4.0650306
21596,12.933992,3.644379
21597,13.127039,3.716866
21598,9.69366,3.461164
21599,10.999208,5.0327744
7314,10.291452,5.0882387
36570,10.305332,5.1073284
36571,13.387404,5.6997347
36572,10.29715,5.058464
36573,13.445049,5.7314415
36574,11.944247,5.9379487
7637,8.041568,2.4412103
38185,13.451212,5.753777
38186,8.034331,2.4362667
38187,10.682841,7.057278
38188,8.565762,-0.515365
38189,10.382899,5.1922865
378,6.6497483,3.62523
1890,8.026907,5.1382504
1891,7.1893554,1.3411566
1892,6.404759,2.7587504
1893,6.652004,3.6010544
1894,6.6734896,3.6222923
8065,7.4057803,0.24959703
40325,8.704265,6.6356525
40326,8.65692,6.6581817
40327,8.536282,1.3733096
40328,8.799079,6.7034583
40329,8.570154,1.3474503
1511,6.764835,2.9629714
7555,6.7904406,2.9647722
7556,6.783842,2.9739108
7557,6.7693586,2.9672
7558,6.7968016,2.986367
7559,6.847533,2.9615598
3401,11.864504,2.3821216
17005,12.688085,2.6635816
17006,10.5219,2.439538
17007,12.718701,2.6842966
17008,8.2727585,0.4443253
17009,11.796479,2.343311
1646,4.3577666,-2.4554336
8230,4.3444204,-2.439974
8231,4.351806,-2.4517295
8232,4.3635454,-2.4386916
8233,4.352158,-2.4492881
8234,4.3513775,-2.4467974
2923,7.0972576,0.27977777
14615,7.1090655,0.32996172
14616,7.1217184,0.27832058
14617,7.134438,0.2757678
14618,7.1113257,0.30567107
14619,7.202854,-0.08508556
7631,8.463187,2.3438663
38155,12.7667885,3.597841
38156,12.202678,5.237234
38157,8.461432,2.3422048
38158,12.124007,5.3596954
38159,12.881923,2.7335217
5388,8.249915,1.0409538
26940,8.2560005,1.038234
26941,8.240298,1.0323665
26942,8.245094,1.0450108
26943,8.230213,1.0253955
26944,8.240863,1.0559373
6393,7.6516795,-2.3398592
31965,8.400063,-1.1462837
31966,8.733206,-1.217768
31967,9.223005,8.44773
31968,9.185068,8.443781
31969,8.967675,-1.1527038
5444,5.2158628,-1.8895341
27220,5.1826596,-1.8932748
27221,5.161481,-1.8558588
27222,5.1904917,-1.8865571
27223,5.2287292,-1.947067
27224,5.198025,-1.8959253
4761,5.385578,-1.5261765
23805,5.320641,-1.6306208
23806,5.342863,-1.6028873
23807,5.27113,-1.5409209
23808,5.34322,-1.6128452
23809,5.3496785,-1.5692954
6867,10.300009,3.1787765
34335,10.306243,3.1465816
34336,10.272273,3.17358
34337,10.301019,3.1657686
34338,10.302215,3.177958
34339,10.312527,3.1819913
6766,5.8296146,0.9932721
33830,5.84075,0.93506527
33831,5.84166,0.9883604
33832,5.8425355,0.9837269
33833,5.8014607,1.02929
33834,6.04718,0.80090463
6686,9.405381,4.624185
33430,9.3812,4.7024074
33431,9.400566,4.615431
33432,10.088115,5.7316136
33433,10.0951395,5.726899
33434,10.110511,5.7035236
1070,11.822977,4.8741403
5350,10.840048,5.1433578
5351,11.886856,4.9573526
5352,9.912308,3.784567
5353,11.720084,4.734519
5354,10.926745,5.0915375
8508,10.988574,1.2472456
42540,10.93455,1.2666472
42541,10.960724,1.2996812
42542,11.014825,1.2815218
42543,9.413677,7.7666006
42544,11.009894,1.3050146
2905,9.168179,-2.0264084
14525,9.187608,-2.0659742
14526,9.205885,-2.0234442
14527,9.131067,-2.056954
14528,9.162764,-2.0491967
14529,9.145635,-2.0249088
9155,5.2523685,-3.5833523
45775,6.4568806,-2.426554
45776,10.32669,-1.249792
45777,6.403458,-1.2219573
45778,6.5711217,-1.7630819
45779,5.2669487,-3.6155818
2270,8.738036,-1.0050569
11350,8.699515,-1.0338818
11351,8.075591,7.396676
11352,8.667175,-0.96521527
11353,8.069169,7.4131985
11354,8.587189,-1.1046686
6583,8.865389,3.6805909
32915,8.875619,3.6906013
32916,8.875568,3.6764941
32917,8.84806,3.677507
32918,8.854574,3.6844265
32919,8.851365,3.6839478
4778,13.456535,2.6321733
23890,13.458674,2.6202981
23891,13.477268,2.6268716
23892,13.568146,2.673672
23893,13.5879755,2.6673746
23894,13.448116,2.6376824
1083,2.0577862,-1.8859953
5415,2.0628405,-1.8897994
5416,2.0423152,-1.8773983
5417,2.0393555,-1.8741648
5418,2.0490572,-1.8818871
5419,2.0443263,-1.8791248
1752,14.272213,4.5440683
8760,14.30632,4.5818377
8761,14.279139,4.5677857
8762,14.239177,4.6283813
8763,14.363374,4.588628
8764,14.281596,4.536143
2089,9.766576,1.7808905
10445,9.767965,1.8149105
10446,9.760152,1.7965649
10447,9.771154,1.791573
10448,10.293411,2.7384033
10449,9.750982,1.7918863
4781,7.7242064,6.3819323
23905,7.710853,6.3737755
23906,7.7134004,6.3884954
23907,7.7242537,6.3791127
23908,7.7200174,6.3641086
23909,7.6873035,6.377887
7739,8.815784,1.9320492
38695,14.356294,3.0337105
38696,9.917043,5.4797688
38697,8.858521,1.9082878
38698,12.077812,5.8433332
38699,12.439345,5.6833844
185,6.7072825,3.6703446
925,6.4208827,3.0262296
926,8.120329,6.164594
927,7.8506136,2.3564625
928,6.457134,2.7047055
929,6.4709754,2.6727333
4398,7.615351,4.3507996
21990,7.642016,4.3333488
21991,7.6622324,4.300803
21992,8.558119,-1.4402999
21993,7.676918,4.306353
21994,7.6602225,4.3365583
7857,10.150375,7.7160826
39285,11.41874,1.5540309
39286,10.145335,7.6801414
39287,8.084262,-1.3801277
39288,7.9890647,-1.3699772
39289,7.7152953,-1.2420702
8056,7.3946013,-0.3347536
40280,7.3397007,-0.37171632
40281,7.343666,-0.33255863
40282,8.757943,6.992298
40283,7.362798,-0.36966684
40284,7.3136344,-0.30696988
3637,10.113771,0.07824986
18185,9.787235,8.051256
18186,9.823237,0.02775155
18187,9.705229,8.084047
18188,10.068779,0.06171896
18189,10.014654,0.03951441
5194,14.291376,-0.115904115
25970,8.30198,6.7964334
25971,8.0119295,-1.5775374
25972,6.4172473,-1.7190474
25973,14.290155,-0.118750595
25974,14.287044,-0.11526781
463,6.374094,-2.7323434
2315,6.4712577,-2.8385866
2316,6.481647,-2.83451
2317,6.3537436,-2.6518157
2318,6.354648,-2.6900272
2319,6.4914446,-2.723217
9858,6.3997593,3.323447
49290,8.728615,5.497498
49291,6.465473,3.304804
49292,10.804106,-2.7543
49293,8.751799,5.4616213
49294,8.596887,5.7325754
4902,13.480145,5.7717357
24510,13.503087,5.799443
24511,13.499274,5.7974887
24512,13.447108,5.7638106
24513,13.460157,5.760739
24514,13.442676,5.7543144
7006,8.971693,3.0179513
35030,8.96834,3.0266242
35031,9.003873,3.075113
35032,8.966085,2.9948027
35033,8.957756,2.9959357
35034,8.955937,3.0176094
5663,3.2057312,-1.984381
28315,3.1817293,-2.0089693
28316,3.1998816,-1.9996731
28317,3.1796203,-2.0085344
28318,3.174518,-2.0068324
28319,3.214433,-1.9921662
4079,6.9602013,3.5110548
20395,8.389504,6.014953
20396,8.166099,3.174352
20397,7.0055714,3.480544
20398,8.293596,6.1800137
20399,8.348586,6.0544925
4290,7.649621,-2.3330529
21450,7.617254,-2.3149128
21451,10.193584,7.426532
21452,7.65735,-2.3358557
21453,7.83923,-2.6263356
21454,8.074899,-1.4132891
430,12.037292,2.605445
2150,12.630576,2.9233415
2151,12.559927,2.8014762
2152,11.915724,2.4914873
2153,12.609571,2.9160032
2154,12.638802,2.9996977
1786,8.341622,6.155529
8930,6.5229917,1.03394
8931,8.313481,6.1709304
8932,8.374289,6.1573443
8933,8.320847,6.140019
8934,8.363977,6.146177
5919,14.361631,4.6002426
29595,14.317965,4.667145
29596,14.343504,4.6820817
29597,14.3537855,4.65162
29598,14.313708,4.6651554
29599,14.3528385,4.6019306
