,x,y
42181,10.341546,19.95012
42182,10.348841,19.948593
42183,10.337365,19.941942
42184,10.339188,19.950047
9447,10.046503,3.7354248
47235,10.039131,3.7328258
47236,10.04471,3.7199078
47237,10.042376,3.7259798
47238,10.047337,3.7408657
47239,10.045461,3.7244961
4735,8.674378,-12.008999
23675,8.682223,-12.000565
23676,8.674095,-12.009855
23677,8.672882,-12.011097
23678,8.659694,-12.024272
23679,8.674549,-12.008607
3536,16.163233,4.9918528
17680,16.15051,4.993473
17681,16.173662,4.9751887
17682,16.16149,4.989573
17683,16.156717,5.002555
17684,16.158775,5.0173445
200,15.547865,12.3424425
1000,15.554167,12.336321
1001,15.555391,12.320113
1002,15.551675,12.325663
1003,15.564648,12.304127
1004,15.55369,12.322503
3419,10.544478,13.489871
17095,10.5488405,13.490968
17096,10.528177,13.4714365
17097,10.534809,13.484293
17098,10.545564,13.491398
17099,10.560207,13.503854
8109,1.1780884,-1.1574244
40545,1.1833557,-1.1643121
40546,1.1808034,-1.1598146
40547,1.1609219,-1.1729652
40548,1.1791435,-1.1721765
40549,1.1826242,-1.1560575
1225,11.607909,-12.660313
6125,11.601123,-12.655272
6126,11.620145,-12.657542
6127,11.61494,-12.663965
6128,11.60717,-12.658813
6129,11.627214,-12.6673155
1691,7.021233,4.3870482
8455,6.9859195,4.3433447
8456,6.990714,4.35938
8457,6.9959106,4.373475
8458,6.9909005,4.361859
8459,6.9924016,4.3637686
6978,5.6434364,-8.324121
34890,5.6290097,-8.309765
34891,5.6462283,-8.325672
34892,5.644142,-8.325734
34893,5.651015,-8.334709
34894,5.641777,-8.322061
6898,8.434949,1.0041398
34490,8.437099,1.0077734
34491,8.443309,0.9942181
34492,8.436261,1.0081642
34493,8.432839,1.015211
34494,8.426988,1.026396
5949,4.213308,10.046384
29745,4.2356467,10.082427
29746,4.2209644,10.051506
29747,4.173112,10.031324
29748,4.2073207,10.043863
29749,4.2189665,10.042893
4941,6.1126122,6.324762
24705,6.109394,6.320322
24706,6.111483,6.3230157
24707,6.112651,6.3234706
24708,6.109422,6.3211484
24709,6.0993633,6.3107243
1867,15.651883,0.25674033
9335,15.65217,0.26044428
9336,15.650161,0.2636063
9337,15.652462,0.2620665
9338,15.649682,0.26110515
9339,15.652522,0.26383594
4394,14.917828,-5.094201
21970,14.922879,-5.0947504
21971,14.949373,-5.121591
21972,14.9223995,-5.0948153
21973,14.915879,-5.093952
21974,14.9371395,-5.0871706
689,15.86197,6.126901
3445,15.875882,6.135801
3446,15.863974,6.1218514
3447,15.863137,6.1507244
3448,15.854564,6.1426005
3449,15.856552,6.15094
621,12.382893,-13.727654
3105,12.328288,-13.673937
3106,12.374281,-13.71521
3107,12.401291,-13.741687
3108,12.347271,-13.694933
3109,12.375851,-13.717881
4129,7.9592605,20.361277
20645,7.9730406,20.3533
20646,7.9456167,20.358461
20647,7.941542,20.359121
20648,7.978931,20.355364
20649,7.973599,20.34519
4266,14.33682,-5.124338
21330,14.335267,-5.133664
21331,14.325072,-5.128098
21332,14.323552,-5.1292224
21333,14.330005,-5.1285067
21334,14.357526,-5.1043487
6030,1.7130548,17.156326
30150,1.7000357,17.156626
30151,1.7190354,17.161823
30152,1.7303228,17.183016
30153,1.7173803,17.165218
30154,1.7224224,17.165829
7107,1.3412008,17.667446
35535,1.3614483,17.727774
35536,1.3630155,17.726059
35537,1.3777748,17.676567
35538,1.3524292,17.728182
35539,1.3647434,17.712599
9638,18.367897,0.62805164
48190,18.395723,0.5989749
48191,18.402725,0.58372194
48192,18.409445,0.584505
48193,18.387306,0.60558444
48194,18.393063,0.60181063
4563,10.662721,-2.933585
22815,10.667065,-2.9366734
22816,10.662588,-2.9326205
22817,10.663171,-2.9327788
22818,10.662785,-2.9332848
22819,10.663261,-2.933545
4319,11.74117,24.557205
21595,11.728382,24.537085
21596,11.723372,24.531292
21597,11.738901,24.549692
21598,11.719692,24.53235
21599,11.727894,24.537409
7314,16.063572,17.956287
36570,16.065815,17.95255
36571,16.063643,17.954914
36572,16.052355,17.974466
36573,16.044617,17.98267
36574,16.06082,17.955397
7637,15.573561,18.442266
38185,15.581294,18.477755
38186,15.565095,18.431759
38187,15.595691,18.47873
38188,15.565972,18.441294
38189,15.590269,18.464127
378,13.754282,-5.462851
1890,13.770198,-5.450244
1891,13.773233,-5.4477053
1892,13.774093,-5.4472127
1893,13.769832,-5.4503813
1894,13.782338,-5.4414873
8065,10.706224,8.954154
40325,10.720742,8.945167
40326,10.703294,8.96025
40327,10.733581,8.948165
40328,10.723145,8.944186
40329,10.732728,8.944723
1511,-1.6523181,-0.8275322
7555,-1.657118,-0.82431775
7556,-1.6638166,-0.8193966
7557,-1.6621295,-0.8209785
7558,-1.657716,-0.82438445
7559,-1.6773138,-0.80986565
3401,16.537086,3.888193
17005,16.535675,3.8922167
17006,16.535732,3.8921695
17007,16.535536,3.8890486
17008,16.528233,3.896182
17009,16.552187,3.9216585
1646,5.9891305,-9.880072
8230,5.9878135,-9.882617
8231,5.9890823,-9.880242
8232,5.990684,-9.882612
8233,5.9884024,-9.8813305
8234,5.984374,-9.882794
2923,10.033988,8.580961
14615,10.063323,8.62686
14616,10.043939,8.587134
14617,10.040934,8.573544
14618,10.047933,8.591129
14619,10.04225,8.585519
7631,6.637012,16.528809
38155,6.637115,16.511488
38156,6.636999,16.527302
38157,6.6375837,16.52841
38158,6.6364684,16.502232
38159,6.6347575,16.526493
5388,3.6957269,9.7579975
26940,3.7087774,9.7667055
26941,3.6791387,9.758948
26942,3.6961615,9.757706
26943,3.7023656,9.764309
26944,3.6904318,9.758432
6393,-1.4343507,5.1842494
31965,-1.397938,5.2125864
31966,-1.3963,5.2190695
31967,-1.4268966,5.1860285
31968,-1.4262635,5.1889353
31969,-1.422447,5.1913724
5444,9.776103,-9.901364
27220,9.778139,-9.897825
27221,9.769903,-9.909039
27222,9.776377,-9.899243
27223,9.781706,-9.896163
27224,9.779785,-9.897824
4761,9.185988,-10.159285
23805,9.189723,-10.157616
23806,9.186821,-10.158735
23807,9.186676,-10.158725
23808,9.188138,-10.158118
23809,9.201697,-10.153851
6867,10.033972,27.095816
34335,10.021489,27.090412
34336,10.04476,27.096136
34337,10.043179,27.095137
34338,10.054892,27.111956
34339,10.04824,27.095064
6766,1.5012549,-0.81574994
33830,1.5063952,-0.81204057
33831,1.5041895,-0.8101364
33832,1.4891617,-0.82510674
33833,1.4869258,-0.83107024
33834,1.4977678,-0.8179973
6686,6.9082804,19.486404
33430,6.9165397,19.485228
33431,6.9121156,19.49343
33432,6.912313,19.49579
33433,6.9126167,19.490936
33434,6.911442,19.491856
1070,6.392106,11.114511
5350,6.415138,11.110363
5351,6.4026303,11.111218
5352,6.406421,11.110377
5353,6.3692613,11.11307
5354,6.402134,11.12206
8508,-1.0245502,5.428686
42540,-1.0274003,5.426543
42541,-1.0266815,5.426561
42542,-1.0148698,5.433253
42543,-1.0297583,5.4245152
42544,-1.0248708,5.4279876
2905,15.721645,-0.5154034
14525,15.721293,-0.5108353
14526,15.734034,-0.51961154
14527,15.754441,-0.5464463
14528,15.725187,-0.5133335
14529,15.717994,-0.50675595
9155,20.151894,7.6018786
45775,20.12981,7.58001
45776,20.159037,7.6095977
45777,20.157778,7.606893
45778,20.150068,7.6009636
45779,20.149027,7.598998
2270,12.521528,0.7816546
11350,12.51336,0.78262836
11351,12.480538,0.7878229
11352,12.510544,0.783614
11353,12.50479,0.7853429
11354,12.5193205,0.7820642
6583,1.7797688,17.929392
32915,1.7736481,17.962057
32916,1.7815007,17.944923
32917,1.7789377,17.962454
32918,1.7556297,17.940094
32919,1.7760559,17.952589
4778,11.137545,23.156261
23890,11.134998,23.158117
23891,11.138495,23.135921
23892,11.1422205,23.148684
23893,11.145008,23.147799
23894,11.146025,23.16055
1083,10.87352,-9.774733
5415,10.8594675,-9.77635
5416,10.885901,-9.7755995
5417,10.863133,-9.77694
5418,10.866005,-9.775436
5419,10.864363,-9.775708
1752,15.670905,11.479407
8760,15.691264,11.4448
8761,15.660615,11.410468
8762,15.681197,11.443095
8763,15.677704,11.420139
8764,15.684595,11.447719
2089,3.1961935,11.786033
10445,3.226848,11.794854
10446,3.2251942,11.757552
10447,3.2146585,11.769653
10448,3.2205117,11.781481
10449,3.2236886,11.776362
4781,8.354566,1.2147102
23905,8.329196,1.2430581
23906,8.330242,1.2430413
23907,8.348279,1.223905
23908,8.325329,1.2518693
23909,8.296186,1.2815483
7739,11.741674,16.97694
38695,11.760381,16.964636
38696,11.749691,16.953182
38697,11.767573,16.928429
38698,11.74699,16.97332
38699,11.741871,16.939735
185,13.78324,-5.4378386
925,13.77151,-5.4480715
926,13.775222,-5.443967
927,13.771325,-5.447877
928,13.771253,-5.448397
929,13.779775,-5.4415736
4398,10.060883,8.92665
21990,10.050382,8.924172
21991,10.035871,8.91557
21992,10.067918,8.930536
21993,10.059254,8.916805
21994,10.055336,8.919863
7857,22.193687,2.8756306
39285,22.194223,2.8799784
39286,22.193394,2.8768682
39287,22.193483,2.8834872
39288,22.19395,2.8666215
39289,22.193968,2.87812
8056,9.714714,5.292568
40280,9.752627,5.1922426
40281,9.736861,5.231632
40282,9.746385,5.2832427
40283,9.702623,5.2278094
40284,9.733271,5.289491
3637,24.172209,11.714541
18185,24.164673,11.70723
18186,24.16952,11.712357
18187,24.163776,11.706912
18188,24.184309,11.726675
18189,24.1835,11.726012
5194,9.996958,-6.571655
25970,10.002925,-6.5673966
25971,10.010014,-6.5728683
25972,9.999618,-6.563909
25973,10.02514,-6.5855045
25974,10.012408,-6.5670485
463,12.572677,-9.671062
2315,12.603886,-9.645683
2316,12.594411,-9.661764
2317,12.551301,-9.691753
2318,12.584027,-9.674069
2319,12.581419,-9.674914
9858,18.391035,0.6051203
49290,18.395258,0.60285604
49291,18.389492,0.60411936
49292,18.370594,0.6203232
49293,18.409061,0.58227533
49294,18.405794,0.5864855
4902,15.710069,18.685223
24510,15.70243,18.666048
24511,15.706079,18.664295
24512,15.7183,18.710361
24513,15.700826,18.68817
24514,15.702715,18.686226
7006,13.986398,18.148146
35030,13.978559,18.156574
35031,13.971321,18.159834
35032,13.983158,18.154045
35033,13.976289,18.1553
35034,13.972576,18.158909
5663,8.299412,-12.512541
28315,8.3096695,-12.4965
28316,8.286723,-12.514073
28317,8.318093,-12.5065775
28318,8.29583,-12.510982
28319,8.294257,-12.515696
4079,-1.5164928,-0.95346725
20395,-1.533,-0.9370977
20396,-1.50513,-0.96449965
20397,-1.5081482,-0.9614714
20398,-1.4876844,-0.97999036
20399,-1.5249681,-0.945155
4290,13.127866,2.8810325
21450,13.109238,2.8900502
21451,13.146087,2.8537283
21452,13.103019,2.892247
21453,13.111696,2.8883336
21454,13.100878,2.8909848
430,16.427637,5.4685607
2150,16.424202,5.46293
2151,16.420124,5.4634633
2152,16.424236,5.457406
2153,16.42838,5.468981
2154,16.417248,5.460004
1786,6.338565,0.5041316
8930,6.3244176,0.5131375
8931,6.3403544,0.52142906
8932,6.3324876,0.5080901
8933,6.3253303,0.51126087
8934,6.333418,0.5058747
5919,15.654894,11.559448
29595,15.642519,11.566242
29596,15.622661,11.572238
29597,15.650367,11.55776
29598,15.613943,11.580908
29599,15.649411,11.562799
2398,16.1946,5.263431
11990,16.157103,5.180378
11991,16.242964,5.2467017
11992,16.179216,5.2323475
11993,16.157104,5.171932
11994,16.161337,5.251249
7335,7.053855,4.516122
36675,7.041389,4.483641
36676,7.054332,4.5175333
36677,7.058382,4.536157
36678,7.0546145,4.5213614
36679,7.052713,4.514255
9845,10.248054,19.885359
49225,10.265389,19.896402
49226,10.267249,19.897758
49227,10.266695,19.89741
49228,10.2488575,19.897524
49229,10.262337,19.89761
6964,-2.2854722,4.1253695
34820,-2.2855282,4.1252275
34821,-2.285439,4.1254206
34822,-2.286173,4.124456
34823,-2.2854896,4.125311
34824,-2.2855287,4.1252427
6806,4.4485435,1.9481931
34030,4.4537,1.9526942
