0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
2385.7851268607537,3.51730356101298,-7006.3432837624205,1984.3034805400694,9.852224720182306,0.3106582451673052,-7006.344708435712,2385.782578015065,-7006.349497518618,2.841426353075923,4.055273857282964,-16.8406115935668,2638.6078924543963,2638.501642704423,-7007.070638308127,2385.7204800789236,3.090678064937755,1984.1995857729485,-0.2497289020363384,-428.54273123399815,2385.8429474312966,1984.6894362596868,-145.06266070740344,-7006.362181451257,2638.436311407967,-27.59850396829281,1984.6233989267557,-0.22010481221909975,-0.5360078208880804,-66.39339765230628,2385.8896254409738,2385.64484177846,2638.497547824464,2638.4814490635067,2385.5700789942966,-2.161687924628544,2385.875222362481,1984.5430090169898,2.691452006900312,428.5158857954688,3.4768239610966383,0.5230164246985622,2638.285256835468,-27.91954644618696,-7006.3527436177,2385.8692825226535,-182.82167945019765,2385.661702158486,0.4758638691291884,-8.639940985468593,-7006.347731638626,2385.7416102625903,2638.4554139870565,3.2588478679611375,332.4966006818967,-0.09266992452629631,3.2159344551268587,-7006.358609524571,3.466526416175547,-259.76108446445954,1.4029568142572635,1984.1955626938188,2638.4501235922176,27.67374285021441,2.6011829006085194,1984.348093093204,2638.4724351099103,-7007.047647165444,-67.56947461166892,1984.3036725753304,3.3285185787968325,-145.34152973043535,-7006.342695598417,-7006.5349552754515,-1.5654323429674142,2639.0004199948285,1.9366052435853192,2638.5347074916617
24099.25258640044,-13.648803476816346,-41739.9852180295,11692.31627739742,1.682363142706799,2.569172473624042,-41738.997690055505,24098.586367645057,-41739.90795997345,-8.490956054910686,-16.840620656012323,646.0738360786734,7102.128669317289,7102.943462395103,-41739.76131346904,24099.649716115066,-11.448713100596429,11687.734351069892,-1.3876177238372516,-7586.7858498972255,24099.15610636948,11691.313158904468,-642.6470404580442,-41739.639747694855,7102.346408326923,61.02443393490273,11690.717372051882,7.588894289975144,-1265.3539859629204,5.398856475525227,24098.937293631254,24101.377218797345,7101.593168798827,7101.878715797027,24102.795837663572,-2.2110264159997626,24098.860342772907,11691.177693674596,7.350872078411755,7586.035574197847,-15.648107837912992,-6.614639414412066,7105.684709372776,68.70079272907198,-41740.14640665672,24098.764915626318,-1471.156869754093,24103.10155104075,-6.534820312893424,-25.285746240792218,-41740.12069264225,24099.61894459633,7102.801606493664,-21.186014559018236,2002.034288872869,3.4813510350284322,-21.067528975891484,-41740.35187808406,-23.612975505099882,-2181.446757729021,-5.6208849091644195,11688.632208671299,7102.435903202455,-52.58422125695124,0.10417367787149112,11691.622731462627,7099.442388228242,-41739.04043631777,10.393565373306783,11688.332189863379,-19.294356436482236,-644.9948948092031,-41740.09354160512,-41740.566677123876,16.018435352682285,7112.535109132183,6.0665582434628345,7102.364086343912
-48419745526.143425,1311.4228081391916,-46182579776.75138,-42559576604.705215,-8621.518641195355,-4161.530550502747,-46182578885.85604,-48419744627.96633,-46182579313.72644,5937.828155937986,2811.612955100261,8158.284822473975,137162066549.31396,137162066815.81924,-46182579031.06878,-48419745092.643875,974.7643851904663,-42559580964.92918,665.2721512309521,20669806.427070573,-48419745656.770004,-42559579507.43515,-5492028644.715075,-46182579215.19713,137162067133.66219,-1673305254.2934844,-42559579858.73695,-850.1279325607751,-168280.80512830787,-6120735235.258514,-48419745585.040115,-48419743047.661095,137162065706.43234,137162066742.38853,-48419743147.42162,8657.217606808097,-48419745742.083046,-42559578922.32639,3598.4005008495387,-20669526.919251584,2306.9172157194635,9838.06065651508,137162067259.62103,-1673306650.856503,-46182579643.00112,-48419745154.256615,4554743295.889324,-48419744533.51321,2313.1652114934964,3108.617210897155,-46182579762.34834,-48419744913.67309,137162066954.45908,-844.1504675726595,937295978.6565272,1396.517705088199,-61.39181509750507,-46182579858.615814,-1491.7244597016704,5183450979.684027,-25168.352995264275,-42559581081.43972,137162065214.11331,1673298077.7940378,7981.733594532863,-42559579932.45544,137162078364.24594,-46182573709.775635,-6120724053.136967,-42559580090.50068,-1408.5514316572642,-5492032272.073137,-46182579505.47592,-46182579689.78967,-4458.009673705565,137162062436.53262,-8070.644431759798,137162065820.78586
-48419744827.41636,1311.347158139658,-46182579772.17672,-42559577584.5184,-8621.032941735388,-4161.5374133459145,-46182578881.28444,-48419743929.21456,-46182579309.14763,5937.837453217622,2811.507136038598,8159.083603926679,137162066825.27666,137162067091.98209,-46182579026.52996,-48419744393.91405,974.7058769572697,-42559581944.634964,665.2543529573031,20669888.396066073,-48419744958.045555,-42559580487.22667,-5492028667.720264,-46182579210.624435,137162067409.87576,-1673305231.3832588,-42559580838.46239,-849.7479619815842,-168280.62297593168,-6120735241.746677,-48419744886.30274,-48419742348.937996,137162065982.65594,137162067018.63951,-48419742448.68285,8656.90177674233,-48419745043.348305,-42559579902.04,3598.2359349818853,-20669608.89083555,2306.8157202338243,9838.086810811295,137162067535.93768,-1673306627.8527799,-46182579638.427505,-48419744455.53175,4554743339.518486,-48419743834.778625,2313.139946605483,3108.50451830345,-46182579757.77432,-48419744214.94715,137162067230.82924,-844.2205048009163,937295957.657258,1396.6008802031786,-60.998971392960485,-46182579854.04202,-1491.761947132058,5183451006.62076,-25168.001424503156,-42559582061.157814,137162065490.34015,1673298054.7979114,7980.390304952817,-42559580912.17918,137162078640.51569,-46182573705.235664,-6120724059.55788,-42559581070.22089,-1408.6686393020093,-5492032294.978162,-46182579500.89797,-46182579685.20495,-4457.959737407685,137162062712.82779,-8070.334773661289,137162066096.95964
-63188834762.24162,-8449.69328980104,148416186019.6379,-42788612834.74828,-48820.81357676583,7401.331796294892,148416186182.84616,-63188834928.11714,148416185999.91367,-6853.734781346881,-6991.487151705528,-41836.06236454937,-42439028014.60906,-42439028172.00662,148416184734.95905,-63188834535.21025,-5842.260602347051,-42788607502.2167,810.7218331719398,25919559.258518748,-63188834982.287025,-42788611847.11802,2650640620.307391,148416186312.0524,-42439028297.26748,255212104.2660311,-42788610927.415955,18485.638545918253,298690.409055793,760767495.5625119,-63188835271.45853,-63188834979.54818,-42439026602.13753,-42439027818.106064,-63188833415.67969,43580.778059595694,-63188834005.89014,-42788610508.51691,-7292.594621366214,-25920146.16942466,-6207.063578891136,-10540.08004439878,-42439027889.07253,255210205.18419722,148416185908.0125,-63188834923.41694,4357991742.381308,-63188834332.68062,-4291.036993628984,32739.957473840735,148416185736.12033,-63188835084.27765,-42439030047.89882,-4366.069230553419,-7008644432.427454,-2222.3600800984486,29918.611686139986,148416186471.99304,-4959.709660111914,6247868167.761962,18694.68540233631,-42788608094.77042,-42439027227.90404,-255206135.15755776,-7475.862262931783,-42788615273.207855,-42439028117.02962,148416174020.2899,760771836.4506671,-42788609146.803246,-4192.290831150135,2650649361.896796,148416185970.08426,148416187317.4488,-25066.884782196386,-42439031448.49439,-42564.5820263849,-42439028107.56545
157349608173.06113,8395.723274151458,-62005466742.340004,-45460259497.38218,31586.89848378794,2161.4562013228274,-62005466415.091446,157349607670.65112,-62005466759.023254,4957.764262586615,2324.2237506335127,23729.242487091993,-49883935308.34422,-49883935151.901825,-62005467512.10665,157349607662.5916,5009.080620729461,-45460264089.777695,-251.5663173639415,-71175513.8228943,157349607637.4013,-45460260568.84469,48346314.40111805,-62005467201.53341,-49883934573.26288,3685575352.0201335,-45460262026.865425,-55036.881946861206,46591.87076478449,3642795392.56075,157349608495.61383,157349607614.8475,-49883933014.10593,-49883935649.27739,157349604879.37714,-39236.445952228496,157349607029.4674,-45460262237.625854,7278.262334441095,71175687.08363885,4384.935458366622,6652.662210518492,-49883935873.86654,3685572441.4025645,-62005466749.37426,157349607587.4333,-1694389977.987421,157349606305.49997,7061.9201168519,-20747.079740723282,-62005465701.01161,157349608162.8795,-49883933660.50523,2509.5927072769327,1646063915.765807,2741.5560691353485,-10387.320252721991,-62005467214.9126,4247.982837902126,-5288842102.152399,7939.132527704168,-45460262392.94127,-49883934107.1799,-3685575472.8103495,-11982.726795778077,-45460256820.81546,-49883940231.89104,-62005464111.267876,3642784474.8910046,-45460263651.95199,3065.7061846344372,48335810.35401698,-62005466011.72937,-62005468068.72277,10884.242239143705,-49883926229.5131,38842.24998522154,-49883934260.63214
5050.719722383591,3.6015533138567792,-5832.255319095038,-49.19140556771757,6.911033776799674,0.40136804013987276,-5832.194576207071,5050.638308930563,-5832.213809034956,3.2725757295837967,3.090677035127649,-11.448713802662299,835.6221891339127,835.5644950447145,-5832.937472426531,5050.685009469787,3.5723869040004836,-49.385669552954816,-0.1213077907618875,-1114.2528327145394,5050.735844301699,-49.026981443537125,-104.44141611129785,-5832.223510441708,835.4835328630634,66.91741276118947,-49.087949066303864,0.04831514799566491,-4.008420271978316,28.19175379476229,5050.757386607372,5050.678257211565,835.509985791164,835.5064492674576,5050.632741845684,-1.5642129691294147,5050.703009536103,-49.10695219421546,2.6906315128035043,1114.17736100087,3.5050046691367838,0.7110751016966262,835.3943251855356,66.60638124676366,-5832.280277033984,5050.754225721184,-133.08158164635196,5050.727622831096,0.441018427767227,-6.245573830225532,-5832.240492319783,5050.69496647642,835.4592912364612,2.6733233801714156,242.22310863520286,-0.0007728942662361609,1.5979677267218335,-5832.309444061583,2.8877772973279026,-264.4834684568146,1.9088100974674662,-49.37647098482366,835.5028493344926,-67.31681952395165,1.473827396347614,-49.268566962373576,835.5134507895752,-5832.991843824094,27.154793507316096,-49.32219062788526,2.708211481418728,-104.56036702300318,-5832.212516743073,-5832.496278850879,-0.369328413016154,836.0177089810131,1.4333595213274548,835.5779406330823
-45741083267.868805,-1252.0984382419222,-40228425824.604,130808640352.35136,25972.404385877704,-5386.839934218327,-40228427205.34714,-45741083498.82235,-40228426251.53497,-4032.5996001613976,1857.1101925960472,11098.3465529125,-44838949364.311295,-44838949630.2954,-40228424521.98402,-45741083417.64161,-137.59310520673375,130808643941.72668,-1233.4684462431708,24550070.095676914,-45741082380.73074,130808643331.78278,2793035860.19246,-40228426219.67062,-44838950401.34971,-2267488034.198137,130808644216.83336,37403.8011650382,-180774.61602713956,1717166277.598913,-45741083022.530426,-45741084968.07996,-44838952230.55981,-44838949407.20732,-45741083690.50012,-13122.631575754596,-45741082666.05832,130808643072.6286,-3544.276700050331,-24549936.04780603,-482.3953363480354,-5958.4091588811325,-44838949623.01416,-2267481817.6919093,-40228425839.73808,-45741082893.03911,-7218355348.115371,-45741082811.485176,-5089.700569446554,-15176.76221021169,-40228426597.23679,-45741083547.922295,-44838949379.84316,2694.9933241256513,4425300489.637207,-1908.7866591286174,-19534.59616033003,-40228425722.44923,2187.9933495810333,-6142487239.3898735,-1489.5274147351718,130808642957.39766,-44838950017.118866,2267489372.45046,11504.008559411937,130808643438.50546,-44838956159.77917,-40228422524.16505,1717161690.6726708,130808644285.30475,2531.484133807706,2793041242.027648,-40228426777.370445,-40228425882.83508,18717.504315243412,-44838950884.741974,11915.532059671092,-44838949591.70413
-249.53970200656593,-0.19407771744329966,776.7365762992733,-1234.500110867686,-2.8090007266979917,0.055335862208972644,776.7352503081657,-249.5273881514692,776.735423512784,-0.05982394585307512,-0.24972719881464267,-1.38760948624933,698.2234691162517,698.2057960668981,776.7833312729039,-249.53218986413899,-0.12130663814689702,-1234.5160928943603,0.16559632902651478,325.5037778958136,-249.54507827511793,-1234.515070383865,-29.001456758697618,776.7383793166922,698.1954633370844,7.916127656925973,-1234.553026917461,-0.06660192797969919,9.381270638245036,-34.984971559861485,-249.5438647525096,-249.4925116797821,698.2115240774187,698.1782513989347,-249.4821162519904,0.5193463613015286,-249.53744919029953,-1234.5530710964752,-0.1390763452851144,-325.48921236001894,-0.20383304985245995,0.12568831723438478,698.2288562167685,7.953608611032218,776.733977398062,-249.54512443449588,88.24183878868266,-249.49052416604235,0.10105181787194936,1.1992834798816763,776.7379770566162,-249.53283070925542,698.1944537980776,-0.26981928640856745,-58.719187150208924,-0.025127511162370664,0.44944398107271505,776.7287061949871,-0.2438831626868588,94.2963094253282,-0.03140244662662506,-1234.5191375835132,698.2027398239863,-7.944472423217149,-0.36985099538049315,-1234.6118793355333,698.2130771028557,776.7957212883566,-34.854980884979476,-1234.5349776899302,-0.2651575044889663,-29.185917089369532,776.7380789929023,776.7319270853454,-1.5734844223742133,698.1282026884596,-0.49024807480891136,698.2070215288217
-70957505.2383874,-434.97763426942294,23603031.754653856,25716493.38706243,-12865.366022619817,-344.0727389806091,23603107.187676795,-70954955.6987507,23603044.900878422,-1274.4310891709752,-428.4303211734718,-7586.118487794952,21602147.27318336,21602463.91028744,23603251.610655554,-70957804.70570573,-1114.1771883886133,25716622.706394188,325.488835910239,559674204.6797609,-70957016.79001027,25717030.83821113,510521.858466352,23603033.189731088,21602350.76526051,-2080132.6907211137,25716594.788978484,-1045.6244420221592,36798.40747695113,-1762830.9817438181,-70956084.94395141,-70958157.8903627,21602293.39382451,21602136.400368568,-70957869.77534904,-762.7383788509479,-70956070.67250548,25716679.302276377,-1090.1026207966268,-559674173.1765538,-686.4011889924848,593.5952971898719,21602161.67316392,-2082508.9076362117,23603325.76290311,-70956874.25058375,-516134.4819098214,-70958081.48051573,1155.9651469346038,4875.564424047082,23603248.348149262,-70957800.9913479,21601889.07183457,-897.1026457198108,5042.7940978049955,-109.90628193038094,550.5163828491329,23603077.50904156,-841.7707908873159,1756970.3603030357,464.92672772513487,25716706.960263867,21602187.367281113,2081552.1673706125,830.6413741510535,25715990.0917793,21602683.5293005,23603212.2321128,-1761040.0865966224,25716537.030303765,-343.0474099793117,512085.3674484488,23603120.95024726,23603046.141270638,-1504.6886761519136,21601774.826294918,827.5417858463825,21602359.39469026
